,i,domain,conclusion_type,is_single_premise,statistic,pvalue
46,3,Vehicles,Specific,False,0.7584419572518637,6.33101296325674e-20
47,3,Vehicles,Specific,True,0.813726530486704,5.143283843128298e-40
48,4,Birds,General,False,0.04516376989267816,0.6554619655249745
49,4,Birds,General,True,0.8090474119182253,1.7015296043366835e-06
50,4,Birds,Specific,False,0.339703741539961,0.0005447008245538644
51,4,Birds,Specific,True,0.5585697148376934,5.289721219882629e-15
52,4,Mammals,General,False,0.19396412053156545,0.05315478524099961
53,4,Mammals,General,True,0.7156521739130434,8.438576636009348e-05
54,4,Mammals,Specific,False,0.7679079513963761,1.1476604194195793e-20
55,4,Mammals,Specific,True,0.8171443414035353,2.124372698204953e-39
56,4,Vehicles,General,False,0.2872796155359029,0.0037551509215284972
57,4,Vehicles,General,True,0.9452173913043478,3.563267590026003e-12
58,4,Vehicles,Specific,False,0.7482344979125417,3.6646268111634737e-19
59,4,Vehicles,Specific,True,0.8276014055555869,1.7746503015030316e-42
60,5,Birds,General,False,0.17169042714984206,0.08763147993534239
61,5,Birds,General,True,0.7878260869565217,4.876128032683243e-06
62,5,Birds,Specific,False,0.3112577218363597,0.0016208212944109855
63,5,Birds,Specific,True,0.6063949732388819,4.803692042604622e-18
64,5,Mammals,General,False,0.28364078527761094,0.004240074840490423
65,5,Mammals,General,True,0.7773913043478261,7.844157071766409e-06
66,5,Mammals,Specific,False,0.6875341406439138,2.7791224122963477e-15
67,5,Mammals,Specific,True,0.8120531962955357,1.4807332082318585e-38
68,5,Vehicles,General,False,0.3517924721149578,0.00033177440131588066
69,5,Vehicles,General,True,0.9147826086956521,3.982324550120676e-10
70,5,Vehicles,Specific,False,0.7912572408415421,1.175016867667518e-22
71,5,Vehicles,Specific,True,0.815860409793296,2.21909728763191e-40
72,6,Birds,General,False,0.06378476059665411,0.5283866244199613
73,6,Birds,General,True,0.6992824692379849,0.00014338210129112537
74,6,Birds,Specific,False,0.4072574356036171,2.6088550286007704e-05
75,6,Birds,Specific,True,0.5619595332065349,3.3399773135139533e-15
76,6,Mammals,General,False,0.07075658608889084,0.4842099379838726
77,6,Mammals,General,True,0.7643478260869565,1.3734509574852223e-05
78,6,Mammals,Specific,False,0.7401681859092145,1.3844201420058254e-18
79,6,Mammals,Specific,True,0.8260074176156127,6.232520100831408e-41
80,6,Vehicles,General,False,0.505427278658914,8.171578937419941e-08
81,6,Vehicles,General,True,0.9269565217391305,7.741111400753593e-11
82,6,Vehicles,Specific,False,0.7747896993639832,3.1492819696976647e-21
83,6,Vehicles,Specific,True,0.8251679854079538,4.9723962590207313e-42
84,7,Birds,General,False,0.0011736736887184625,0.9907533797621617
85,7,Birds,General,True,0.8608091288446392,6.779520041486734e-08
86,7,Birds,Specific,False,0.28054866769630354,0.004695291528192085
87,7,Birds,Specific,True,0.5850366194057115,1.2641700963780269e-16
88,7,Mammals,General,False,0.1417847731445432,0.15938541378806925
89,7,Mammals,General,True,0.7501630966638829,2.4298544488376187e-05
90,7,Mammals,Specific,False,0.7976572422465807,3.019165220925405e-23
91,7,Mammals,Specific,True,0.7828877149176799,3.55508029007279e-34
92,7,Vehicles,General,False,0.43491495569589544,6.136129081027206e-06
93,7,Vehicles,General,True,0.9643478260869565,3.4558658070988553e-14
94,7,Vehicles,Specific,False,0.7336308639021728,3.923525345902672e-18
95,7,Vehicles,Specific,True,0.8504711229092891,4.660619054570299e-47
96,8,Birds,General,False,0.0032717111056300347,0.9742281379597696
97,8,Birds,General,True,0.8958469444217965,3.3070194310383993e-09
98,8,Birds,Specific,False,0.2515723850774342,0.011575056096160469
99,8,Birds,Specific,True,0.5357886383347549,1.0196728740711543e-13
100,8,Mammals,General,False,0.2340891867613336,0.019071486931583163
101,8,Mammals,General,True,0.7530434782608695,2.1706524916784425e-05
102,8,Mammals,Specific,False,0.7738554720890013,3.76363685501865e-21
103,8,Mammals,Specific,True,0.8295142338415696,1.4592271082334722e-41
104,8,Vehicles,General,False,0.3366832415385622,0.0006146400555510248
105,8,Vehicles,General,True,0.957391304347826,2.3768842141270254e-13
106,8,Vehicles,Specific,False,0.7836461432729444,5.566784554062095e-22
107,8,Vehicles,Specific,True,0.8336911068123879,1.252929534915e-43
108,9,Birds,General,False,0.04522519548141516,0.6550232612044227
109,9,Birds,General,True,0.7516311439756415,2.2945252302006298e-05
110,9,Birds,Specific,False,0.21407087723872542,0.03246377620382518
111,9,Birds,Specific,True,0.47616039816229544,8.929076241955307e-11
112,9,Mammals,General,False,0.20668932085990255,0.03908957680367781
113,9,Mammals,General,True,0.706086956521739,0.00011551602066620316
114,9,Mammals,Specific,False,0.7590734230089812,5.663196666850689e-20
115,9,Mammals,Specific,True,0.8089007814999499,4.784693798118483e-38
116,9,Vehicles,General,False,0.3060702607252029,0.001955548932932974
117,9,Vehicles,General,True,0.9278260869565217,6.813599004239965e-11
118,9,Vehicles,Specific,False,0.8223975660644751,9.607108941593373e-26
119,9,Vehicles,Specific,True,0.8241520927681555,7.608891044414561e-42
120,10,Birds,General,False,0.10667711410574696,0.2907959941797147
121,10,Birds,General,True,0.6156521739130434,0.0013622133102574477
122,10,Birds,Specific,False,0.3044806772588013,0.0020699635146757857
123,10,Birds,Specific,True,0.4441500194482139,2.0464002651965647e-09
124,10,Mammals,General,False,0.1804561161567117,0.07239059176871784
125,10,Mammals,General,True,0.8121739130434782,1.4412573127324292e-06
126,10,Mammals,Specific,False,0.8060915485985045,4.666728216658777e-24
127,10,Mammals,Specific,True,0.8237332211345015,1.5706230533160534e-40
128,10,Vehicles,General,False,0.347112623141825,0.0004029214525197488
129,10,Vehicles,General,True,0.9704347826086955,4.534094221139788e-15
130,10,Vehicles,Specific,False,0.8189675872708654,2.2455818478753483e-25
131,10,Vehicles,Specific,True,0.7985313403310258,1.520177479894501e-37
132,11,Birds,General,False,0.0695877450582582,0.4914759597994356
133,11,Birds,General,True,0.7513043478260868,2.3240608354750935e-05
134,11,Birds,Specific,False,0.27308449944625945,0.0059783123876160655
135,11,Birds,Specific,True,0.5087987984066203,2.5772486510306184e-12
136,11,Mammals,General,False,0.10058139717048536,0.31939780260602785
137,11,Mammals,General,True,0.6721739130434782,0.00032109658002555796
138,11,Mammals,Specific,False,0.7793159122618387,1.311960520398818e-21
139,11,Mammals,Specific,True,0.8176438757021676,1.750164510795365e-39
140,11,Vehicles,General,False,0.35207293607866996,0.00032790242370161034
141,11,Vehicles,General,True,0.9382608695652173,1.2845258519229958e-11
142,11,Vehicles,Specific,False,0.8015311860821625,1.2950382828951521e-23
143,11,Vehicles,Specific,True,0.8204151538732003,3.5551028176127317e-41
144,12,Birds,General,False,0.12903913352435475,0.20071232140778733
145,12,Birds,General,True,0.7556521739130433,1.957281883302767e-05
146,12,Birds,Specific,False,0.4474436255634693,3.0514277918123726e-06
147,12,Birds,Specific,True,0.5817119461454905,2.0587699032578824e-16
148,12,Mammals,General,False,0.1800815277882574,0.07299497819657125
149,12,Mammals,General,True,0.820613196176665,9.064473748206565e-07
150,12,Mammals,Specific,False,0.802978095929652,9.395011545788532e-24
151,12,Mammals,Specific,True,0.8167530982741154,2.4714983228203784e-39
152,12,Vehicles,General,False,0.3737680933874075,0.00012788821220169075
153,12,Vehicles,General,True,0.9382608695652173,1.2845258519229958e-11
154,12,Vehicles,Specific,False,0.7579195367749523,6.940854480314256e-20
155,12,Vehicles,Specific,True,0.8383593248406785,1.5255810633114254e-44
156,13,Birds,General,False,0.14985365918543836,0.13672111425878897
157,13,Birds,General,True,0.6643478260869564,0.00039924328712659537
158,13,Birds,Specific,False,0.3492001601710805,0.0003696095503744202
159,13,Birds,Specific,True,0.533198433677251,1.4077516570521397e-13
160,13,Mammals,General,False,0.16411727980316862,0.10275899174369689
161,13,Mammals,General,True,0.7808695652173911,6.713540470741476e-06
162,13,Mammals,Specific,False,0.7510578663598535,2.274034935740204e-19
163,13,Mammals,Specific,True,0.8141634335352197,6.669661989993949e-39
164,13,Vehicles,General,False,0.3453292920404848,0.00043354275796087644
165,13,Vehicles,General,True,0.96,1.2008078777180257e-13
166,13,Vehicles,Specific,False,0.784101346290278,5.081241095319463e-22
167,13,Vehicles,Specific,True,0.8139283531074943,4.752410687317831e-40
168,14,Birds,General,False,0.049045782848416965,0.6279719233892256
169,14,Birds,General,True,0.8147826086956521,1.2518884705729718e-06
170,14,Birds,Specific,False,0.37023228454099943,0.0001497832700502866
171,14,Birds,Specific,True,0.5623826746135092,3.1525140529001474e-15
172,14,Mammals,General,False,-0.027324553621072892,0.7872675395761884
173,14,Mammals,General,True,0.6992824692379849,0.00014338210129112537
174,14,Mammals,Specific,False,0.7830569542566662,6.262727763629388e-22
175,14,Mammals,Specific,True,0.8227329216242163,2.348598475647453e-40
176,14,Vehicles,General,False,0.47188377982602825,7.19266051577496e-07
177,14,Vehicles,General,True,0.9434782608695651,4.984286809250041e-12
178,14,Vehicles,Specific,False,0.7544486230367243,1.2712456855560786e-19
179,14,Vehicles,Specific,True,0.8505991055363016,4.372103350376809e-47
180,15,Birds,General,False,-0.05149548553611764,0.6108795280177691
181,15,Birds,General,True,0.8158295474443156,1.1823532400745225e-06
182,15,Birds,Specific,False,0.3788450739062607,0.00010160056552875816
183,15,Birds,Specific,True,0.5458587003432991,2.8339937392027444e-14
184,15,Mammals,General,False,0.207922697336277,0.037909662855384864
185,15,Mammals,General,True,0.8049576185071579,2.104793375697821e-06
186,15,Mammals,Specific,False,0.7871483538406777,2.7427007375080813e-22
187,15,Mammals,Specific,True,0.8030863621607519,3.935435633605515e-37
188,15,Vehicles,General,False,0.4197289599915141,1.3798921810635288e-05
189,15,Vehicles,General,True,0.9226086956521738,1.4324486487633293e-10
190,15,Vehicles,Specific,False,0.7393981986644368,1.5676717484458815e-18
191,15,Vehicles,Specific,True,0.8350518198728871,6.828441214426722e-44
192,16,Birds,General,False,0.1392268649010727,0.16712436231355435
193,16,Birds,General,True,0.7223309585847593,6.72676328510009e-05
194,16,Birds,Specific,False,0.3765343394707324,0.00011287141742315188
195,16,Birds,Specific,True,0.4963376824339563,1.042975076461418e-11
196,16,Mammals,General,False,0.18205676757104378,0.06985328952854897
197,16,Mammals,General,True,0.826086956521739,6.623408570174891e-07
198,16,Mammals,Specific,False,0.7694505554737875,8.622194800050812e-21
199,16,Mammals,Specific,True,0.7629229014687023,1.5032372501423516e-31
200,16,Vehicles,General,False,0.46647897162001506,9.997580158186122e-07
201,16,Vehicles,General,True,0.954782608695652,4.514354728610979e-13
202,16,Vehicles,Specific,False,0.7659945441975776,1.6313130119317832e-20
203,16,Vehicles,Specific,True,0.7944225844565279,6.513833688238178e-37
204,17,Birds,General,False,0.23811798673941603,0.0170482583243281
205,17,Birds,General,True,0.6244835981503396,0.0011068782753879548
206,17,Birds,Specific,False,0.41417604849728284,1.8380610777434153e-05
207,17,Birds,Specific,True,0.5983009302806215,1.70699371731715e-17
208,17,Mammals,General,False,0.29373881781342903,0.0030151910337449283
209,17,Mammals,General,True,0.7826086956521738,6.204412590136936e-06
210,17,Mammals,Specific,False,0.7130170678561851,8.655351896864891e-17
211,17,Mammals,Specific,True,0.8230218222252474,2.0914878417465106e-40
212,17,Vehicles,General,False,0.4325474745729442,6.980471008752023e-06
213,17,Vehicles,General,True,0.9310719941781873,4.170698772888896e-11
214,17,Vehicles,Specific,False,0.7626785990375616,2.977138792405837e-20
215,17,Vehicles,Specific,True,0.8215533127443555,2.2314691139219872e-41
216,18,Birds,General,False,0.21850447492603403,0.028959534325167437
217,18,Birds,General,True,0.7921739130434783,3.968853242842323e-06
218,18,Birds,Specific,False,0.3389857495968171,0.0005606304367965884
219,18,Birds,Specific,True,0.5887324645769914,7.303037433567641e-17
220,18,Mammals,General,False,0.06256191978408591,0.5363381935251175
221,18,Mammals,General,True,0.8064376578463673,1.9499847067297665e-06
222,18,Mammals,Specific,False,0.7650529947098396,1.937124926747289e-20
223,18,Mammals,Specific,True,0.8093957481090028,3.9856959468613803e-38
224,18,Vehicles,General,False,0.34072039778968793,0.0005228543632490262
225,18,Vehicles,General,True,0.946086956521739,3.000427331585604e-12
226,18,Vehicles,Specific,False,0.7999837926941066,1.8200479121756923e-23
227,18,Vehicles,Specific,True,0.8517805837730988,2.416868601343607e-47
228,19,Birds,General,False,0.20217818099952736,0.04366984276955467
229,19,Birds,General,True,0.7695652173913042,1.1025001346267028e-05
230,19,Birds,Specific,False,0.2865024196174629,0.003854342020498234
231,19,Birds,Specific,True,0.5377037158987941,8.019209490679469e-14
232,19,Mammals,General,False,0.11212826489393167,0.26670087056571967
233,19,Mammals,General,True,0.7921739130434783,3.968853242842323e-06
234,19,Mammals,Specific,False,0.7956449722528881,4.652660471945923e-23
235,19,Mammals,Specific,True,0.8051301993154174,1.8915979930135895e-37
236,19,Vehicles,General,False,0.30864883129473086,0.001782058491918202
237,19,Vehicles,General,True,0.9623831495172017,6.177948876961003e-14
238,19,Vehicles,Specific,False,0.7539682311311134,1.3812141094761106e-19
239,19,Vehicles,Specific,True,0.8323486520099012,2.2681342917090842e-43
240,20,Birds,General,False,0.12191007202433984,0.2269371566421723
241,20,Birds,General,True,0.8356521739130435,3.726898669868494e-07
242,20,Birds,Specific,False,0.424511168523673,1.0735856193701678e-05
243,20,Birds,Specific,True,0.5701419584682318,1.0770727237892648e-15
244,20,Mammals,General,False,0.0260857298716871,0.7966990278441404
245,20,Mammals,General,True,0.5626086956521739,0.004211057389435814
246,20,Mammals,Specific,False,0.8244740561282227,5.694959117060839e-26
247,20,Mammals,Specific,True,0.8060192656482578,1.3716686914213873e-37
248,20,Vehicles,General,False,0.4389590053453912,4.9122120939383565e-06
249,20,Vehicles,General,True,0.9417391304347826,6.899695739958272e-12
250,20,Vehicles,Specific,False,0.7345776280623961,3.3805106384043852e-18
251,20,Vehicles,Specific,True,0.8035427640237556,2.4604489731632617e-38
252,21,Birds,General,False,0.2014618928032544,0.04443661850596881
253,21,Birds,General,True,0.766086956521739,1.2772330677153307e-05
254,21,Birds,Specific,False,0.38987376013352515,6.0824670262281785e-05
255,21,Birds,Specific,True,0.617960157653457,7.36257096939095e-19
256,21,Mammals,General,False,0.14794455604468273,0.1418485823333825
257,21,Mammals,General,True,0.8132202844993976,1.3624364915061286e-06
258,21,Mammals,Specific,False,0.7413292200205198,1.1468374796123085e-18
259,21,Mammals,Specific,True,0.7831304978992891,3.29014632269499e-34
260,21,Vehicles,General,False,0.3977596418799103,4.167183272693152e-05
261,21,Vehicles,General,True,0.9608695652173912,9.46751007259196e-14
262,21,Vehicles,Specific,False,0.7350975299424298,3.114146072186274e-18
263,21,Vehicles,Specific,True,0.8400926943950392,6.861774670801164e-45
264,22,Birds,General,False,0.03130339220055375,0.75718910202294
265,22,Birds,General,True,0.7704347826086956,1.0622703168206119e-05
266,22,Birds,Specific,False,0.36290329880655414,0.00020664972786979207
267,22,Birds,Specific,True,0.6241613379985291,2.6077272494246125e-19
268,22,Mammals,General,False,0.12491669537615627,0.21559791310197196
269,22,Mammals,General,True,0.7573913043478261,1.825533170907123e-05
270,22,Mammals,Specific,False,0.7978886616781377,2.8717837274864126e-23
271,22,Mammals,Specific,True,0.7792831456682277,1.1096310261727802e-33
272,22,Vehicles,General,False,0.35265565631622564,0.00031999038055372653
273,22,Vehicles,General,True,0.9521739130434782,8.265140116690649e-13
274,22,Vehicles,Specific,False,0.7486045427752851,3.4437002223754026e-19
275,22,Vehicles,Specific,True,0.8128082068226048,7.360479911269595e-40
276,23,Birds,General,False,0.16866858985908745,0.09344052389160606
277,23,Birds,General,True,0.7521739130434782,2.2462014059849655e-05
278,23,Birds,Specific,False,0.3534876609822272,0.00030899822653361353
279,23,Birds,Specific,True,0.6189326804070272,6.266085880122316e-19
280,23,Mammals,General,False,0.12385327988731325,0.2195616475495792
281,23,Mammals,General,True,0.7121739130434783,9.472781615467439e-05
282,23,Mammals,Specific,False,0.7876128506847573,2.4944248244432326e-22
283,23,Mammals,Specific,True,0.7803856032167297,7.852013233525482e-34
284,23,Vehicles,General,False,0.46682595615862915,9.7901067106299e-07
285,23,Vehicles,General,True,0.9347826086956521,2.3091809796273415e-11
286,23,Vehicles,Specific,False,0.7910809322388201,1.2190163143197683e-22
287,23,Vehicles,Specific,True,0.834102727194047,1.043367596009379e-43
288,24,Birds,General,False,0.14125086061384806,0.1609783077815482
289,24,Birds,General,True,0.7756521739130434,8.470310547138325e-06
290,24,Birds,Specific,False,0.3559367891608279,0.0002786292984038568
291,24,Birds,Specific,True,0.4939227041291243,1.3586921212360561e-11
292,24,Mammals,General,False,0.08361730284500432,0.4081746638518705
293,24,Mammals,General,True,0.843226808365953,2.3020641819254996e-07
294,24,Mammals,Specific,False,0.8123741416061886,1.0933008975734129e-24
295,24,Mammals,Specific,True,0.8254901360747078,7.69976434521289e-41
296,24,Vehicles,General,False,0.3210916907857483,0.0011249701551938412
297,24,Vehicles,General,True,0.954782608695652,4.514354728610979e-13
298,24,Vehicles,Specific,False,0.7766236192958698,2.2140983852885107e-21
299,24,Vehicles,Specific,True,0.824638383062306,6.20912838766079e-42
300,25,Birds,General,False,0.12079441022695564,0.23124944708095768
301,25,Birds,General,True,0.7834782608695651,5.962929905104146e-06
302,25,Birds,Specific,False,0.4068851292534962,2.657905459926277e-05
303,25,Birds,Specific,True,0.5354181862087032,1.0679879825505178e-13
304,25,Mammals,General,False,0.10255094000404921,0.3099647668877865
305,25,Mammals,General,True,0.8113043478260868,1.5098226216258118e-06
306,25,Mammals,Specific,False,0.7299608957308841,6.948236543120124e-18
307,25,Mammals,Specific,True,0.8028925493400791,4.216670323747496e-37
308,25,Vehicles,General,False,0.3715810421580231,0.0001410508806579281
309,25,Vehicles,General,True,0.9693411840369826,6.726707704867023e-15
310,25,Vehicles,Specific,False,0.7086474522587183,1.610928251971962e-16
311,25,Vehicles,Specific,True,0.8242432816920016,7.324632649592732e-42
312,26,Birds,General,False,0.1755808179541815,0.0805792845373317
313,26,Birds,General,True,0.7356521739130434,4.196454130492341e-05
314,26,Birds,Specific,False,0.44644969235997667,3.2285971440148016e-06
315,26,Birds,Specific,True,0.6027924317738991,8.483819489759994e-18
316,26,Mammals,General,False,0.27891616123206325,0.004952781994431011
317,26,Mammals,General,True,0.7460869565217391,2.8432262594670924e-05
318,26,Mammals,Specific,False,0.7711504038513797,6.275404264456308e-21
319,26,Mammals,Specific,True,0.7739292303834051,5.7872521109874736e-33
320,26,Vehicles,General,False,0.3255009080848815,0.0009512485365228967
321,26,Vehicles,General,True,0.9480322033201535,2.0211102487280864e-12
322,26,Vehicles,Specific,False,0.7048158964848589,2.751693316682456e-16
323,26,Vehicles,Specific,True,0.8443365233569315,9.313544870036361e-46
324,27,Birds,General,False,0.22368543975186106,0.025275926326699564
325,27,Birds,General,True,0.7947826086956521,3.4995462491748772e-06
326,27,Birds,Specific,False,0.29470855787694544,0.002916202934579279
327,27,Birds,Specific,True,0.5381048769617024,7.624187007523762e-14
328,27,Mammals,General,False,0.09366876600833628,0.35395185338350843
329,27,Mammals,General,True,0.6765217391304347,0.00028371458079174804
330,27,Mammals,Specific,False,0.7567245577530302,8.558395849912433e-20
331,27,Mammals,Specific,True,0.8155039222710109,3.997397791202523e-39
332,27,Vehicles,General,False,0.39490180124785457,4.7845665280285336e-05
333,27,Vehicles,General,True,0.9478260869565217,2.1090191915644208e-12
334,27,Vehicles,Specific,False,0.7674402589788434,1.2510604616577407e-20
335,27,Vehicles,Specific,True,0.8425571915534539,2.1671330874724132e-45
336,28,Birds,General,False,-0.10331484190502069,0.30635535981412654
337,28,Birds,General,True,0.7278260869565217,5.55508673809894e-05
338,28,Birds,Specific,False,0.1881268084054667,0.06087684591426446
339,28,Birds,Specific,True,0.6288269096160655,1.176056704425263e-19
340,28,Mammals,General,False,0.21743320324226956,0.02977544738137617
341,28,Mammals,General,True,0.7591304347826088,1.7016783598050936e-05
342,28,Mammals,Specific,False,0.7678444956176246,1.1611858111179965e-20
343,28,Mammals,Specific,True,0.7939411038521081,9.422964423085782e-36
344,28,Vehicles,General,False,0.28317285295673494,0.004306328199576759
345,28,Vehicles,General,True,0.9356521739130433,2.0003834100038692e-11
346,28,Vehicles,Specific,False,0.7540403073140002,1.364144092711952e-19
347,28,Vehicles,Specific,True,0.8159769008815069,2.1189012838985245e-40
348,29,Birds,General,False,0.1654358352951279,0.09998744047183661
349,29,Birds,General,True,0.7773913043478261,7.844157071766409e-06
350,29,Birds,Specific,False,0.24213461731685582,0.01521847234243514
351,29,Birds,Specific,True,0.5459734191562846,2.792266041340003e-14
352,29,Mammals,General,False,0.21442275232936164,0.032173170287641856
353,29,Mammals,General,True,0.9026086956521738,1.6324184374509252e-09
354,29,Mammals,Specific,False,0.7677016652900187,1.1921994657069358e-20
355,29,Mammals,Specific,True,0.7935746503167956,1.0665829102813048e-35
356,29,Vehicles,General,False,0.3373372132321469,0.0005988345557951457
357,29,Vehicles,General,True,0.9426086956521739,5.871718607937181e-12
358,29,Vehicles,Specific,False,0.8039965426228878,7.483288760701535e-24
359,29,Vehicles,Specific,True,0.8274650162600719,1.8809486724633153e-42
360,30,Birds,General,False,0.2051512996900011,0.040603802472367306
361,30,Birds,General,True,0.7347826086956522,4.3313397321628266e-05
362,30,Birds,Specific,False,0.3399669168087311,0.0005389666667927496
363,30,Birds,Specific,True,0.5611843128292598,3.712026686265387e-15
364,30,Mammals,General,False,0.2700805762256993,0.006576777965792043
365,30,Mammals,General,True,0.7852173913043478,5.504827399386528e-06
366,30,Mammals,Specific,False,0.7603676128246293,4.5017015823662346e-20
367,30,Mammals,Specific,True,0.8263246990624565,5.472657399214235e-41
368,30,Vehicles,General,False,0.3576188779434085,0.00025939336146933874
369,30,Vehicles,General,True,0.9304347826086956,4.6011084183702904e-11
370,30,Vehicles,Specific,False,0.7390115607344178,1.668370444569132e-18
371,30,Vehicles,Specific,True,0.8625454867789883,8.498866325716402e-50
372,31,Birds,General,False,0.05904335949838243,0.5595434304059168
373,31,Birds,General,True,0.8105698129621575,1.5699880078769682e-06
374,31,Birds,Specific,False,0.27807229791701504,0.005090750029429381
375,31,Birds,Specific,True,0.5305127892030538,1.9610864008990488e-13
376,31,Mammals,General,False,0.20799224311383385,0.03784402973760548
377,31,Mammals,General,True,0.7479887108764514,2.6432329222486045e-05
378,31,Mammals,Specific,False,0.7513813483978534,2.1521723861182936e-19
379,31,Mammals,Specific,True,0.8518298749602445,6.071765919554961e-46
380,31,Vehicles,General,False,0.44747626112252703,3.045769155475594e-06
381,31,Vehicles,General,True,0.9443478260869566,4.219969370901299e-12
382,31,Vehicles,Specific,False,0.7706245518428806,6.925504979107368e-21
383,31,Vehicles,Specific,True,0.833437740400014,1.4019966785954392e-43
384,32,Birds,General,False,0.038047524178170186,0.7070448771875246
385,32,Birds,General,True,0.7429317094388864,3.2045591810717886e-05
386,32,Birds,Specific,False,0.3223292601541076,0.0010735050068301595
387,32,Birds,Specific,True,0.6379796169842297,2.3698521329255385e-20
388,32,Mammals,General,False,0.11203904991459852,0.2670839945994506
389,32,Mammals,General,True,0.88,1.4551552142122551e-08
390,32,Mammals,Specific,False,0.8018344960312669,1.2110417196415711e-23
391,32,Mammals,Specific,True,0.8193918551738827,8.842418989668332e-40
392,32,Vehicles,General,False,0.3697363218638234,0.0001531184190668417
393,32,Vehicles,General,True,0.961513395202229,7.911944012726095e-14
394,32,Vehicles,Specific,False,0.7143834722359204,7.110306151352515e-17
395,32,Vehicles,Specific,True,0.8127073717203129,7.655023038691061e-40
396,33,Birds,General,False,-0.0244490491522845,0.8092042536145402
397,33,Birds,General,True,0.8034782608695652,2.2703633865898317e-06
398,33,Birds,Specific,False,0.30536367177264956,0.002005682565375462
399,33,Birds,Specific,True,0.6002951604626593,1.253149010642546e-17
400,33,Mammals,General,False,0.2166948385781081,0.030349067211205703
401,33,Mammals,General,True,0.7930434782608695,3.806559355289638e-06
402,33,Mammals,Specific,False,0.7748910603459659,3.0888157119811624e-21
403,33,Mammals,Specific,True,0.7825064395500848,4.014048371810399e-34
404,33,Vehicles,General,False,0.3993726610125873,3.852425130232776e-05
405,33,Vehicles,General,True,0.9434782608695651,4.984286809250041e-12
406,33,Vehicles,Specific,False,0.753740101401499,1.4366229779533913e-19
407,33,Vehicles,Specific,True,0.8128464243286285,7.2517858110351716e-40
408,34,Birds,General,False,0.028394028201498552,0.7791499321525769
409,34,Birds,General,True,0.7913043478260868,4.1372625516129736e-06
410,34,Birds,Specific,False,0.26845589452296664,0.006922074324746012
411,34,Birds,Specific,True,0.6129869925810063,1.6648987269547336e-18
412,34,Mammals,General,False,0.13656043182669214,0.17548399367980277
