,batch_num,domain,argtype,is_osherson,is_single_premise,argument
23,0,Birds,General,0.0,True,"[['Doves'], 'Birds']"
310,0,Birds,Specific,0.0,False,"[['Robins', 'Canaries'], 'Eagles']"
311,0,Birds,Specific,0.0,False,"[['Blackbirds', 'Robins'], 'Roosters']"
312,0,Birds,Specific,0.0,False,"[['Blackbirds', 'Crows'], 'Pelicans']"
313,0,Birds,Specific,0.0,False,"[['Turkeys', 'Pelicans'], 'Parrots']"
314,0,Birds,Specific,0.0,False,"[['Woodpeckers', 'Ostriches'], 'Sparrows']"
315,0,Birds,Specific,0.0,False,"[['Blackbirds', 'Storks'], 'Canaries']"
316,0,Birds,Specific,0.0,False,"[['Peacocks', 'Seagulls'], 'Turkeys']"
317,0,Birds,Specific,0.0,False,"[['Eagles', 'Parrots'], 'Falcons']"
318,0,Birds,Specific,0.0,False,"[['Herons', 'Magpies'], 'Crows']"
319,0,Birds,Specific,0.0,False,"[['Magpies', 'Chickens'], 'Turkeys']"
0,0,Birds,Specific,0.0,True,"[['Ostriches'], 'Sparrows']"
1,0,Birds,Specific,0.0,True,"[['Blackbirds'], 'Roosters']"
2,0,Birds,Specific,0.0,True,"[['Ostriches'], 'Crows']"
3,0,Birds,Specific,0.0,True,"[['Pelicans'], 'Parrots']"
4,0,Birds,Specific,0.0,True,"[['Magpies'], 'Crows']"
5,0,Birds,Specific,0.0,True,"[['Canaries'], 'Eagles']"
6,0,Birds,Specific,0.0,True,"[['Roosters'], 'Parrots']"
7,0,Birds,Specific,0.0,True,"[['Robins'], 'Eagles']"
8,0,Birds,Specific,0.0,True,"[['Crows'], 'Pelicans']"
9,0,Birds,Specific,0.0,True,"[['Swans'], 'Woodpeckers']"
10,0,Birds,Specific,0.0,True,"[['Seagulls'], 'Turkeys']"
11,0,Birds,Specific,0.0,True,"[['Turkeys'], 'Parrots']"
12,0,Birds,Specific,0.0,True,"[['Chickens'], 'Turkeys']"
13,0,Birds,Specific,0.0,True,"[['Eagles'], 'Falcons']"
14,0,Birds,Specific,0.0,True,"[['Magpies'], 'Turkeys']"
15,0,Birds,Specific,0.0,True,"[['Ducks'], 'Pelicans']"
16,0,Birds,Specific,0.0,True,"[['Blackbirds'], 'Pelicans']"
17,0,Birds,Specific,0.0,True,"[['Robins'], 'Roosters']"
18,0,Birds,Specific,0.0,True,"[['Parrots'], 'Falcons']"
19,0,Birds,Specific,0.0,True,"[['Blackbirds'], 'Canaries']"
20,0,Birds,Specific,0.0,True,"[['Herons'], 'Crows']"
21,0,Birds,Specific,0.0,True,"[['Woodpeckers'], 'Sparrows']"
22,0,Birds,Specific,0.0,True,"[['Peacocks'], 'Turkeys']"
23,0,Birds,Specific,0.0,True,"[['Storks'], 'Canaries']"
110,0,Mammals,General,0.0,False,"[['Hamsters', 'Squirrels'], 'Mammals']"
111,0,Mammals,General,0.0,False,"[['Beavers', 'Rabbits'], 'Mammals']"
112,0,Mammals,General,0.0,False,"[['Cows', 'Giraffes'], 'Mammals']"
113,0,Mammals,General,0.0,False,"[['Camels', 'Cows'], 'Mammals']"
114,0,Mammals,General,0.0,False,"[['Hippos', 'Hedgehogs'], 'Mammals']"
115,0,Mammals,General,0.0,False,"[['Horses', 'Cows'], 'Mammals']"
116,0,Mammals,General,0.0,False,"[['Deer', 'Squirrels'], 'Mammals']"
117,0,Mammals,General,0.0,False,"[['Wolves', 'Llamas'], 'Mammals']"
118,0,Mammals,General,0.0,False,"[['Rabbits', 'Llamas'], 'Mammals']"
119,0,Mammals,General,0.0,False,"[['Horses', 'Cats'], 'Mammals']"
0,0,Mammals,General,0.0,True,"[['Beavers'], 'Mammals']"
1,0,Mammals,General,0.0,True,"[['Horses'], 'Mammals']"
2,0,Mammals,General,0.0,True,"[['Tigers'], 'Mammals']"
3,0,Mammals,General,0.0,True,"[['Sheep'], 'Mammals']"
4,0,Mammals,General,0.0,True,"[['Giraffes'], 'Mammals']"
5,0,Mammals,General,0.0,True,"[['Mice'], 'Mammals']"
6,0,Mammals,General,0.0,True,"[['Deer'], 'Mammals']"
7,0,Mammals,General,0.0,True,"[['Rabbits'], 'Mammals']"
8,0,Mammals,General,0.0,True,"[['Lions'], 'Mammals']"
9,0,Mammals,General,0.0,True,"[['Donkeys'], 'Mammals']"
10,0,Mammals,General,0.0,True,"[['Llamas'], 'Mammals']"
11,0,Mammals,General,0.0,True,"[['Hedgehogs'], 'Mammals']"
12,0,Mammals,General,0.0,True,"[['Cats'], 'Mammals']"
13,0,Mammals,General,0.0,True,"[['Elephants'], 'Mammals']"
14,0,Mammals,General,0.0,True,"[['Foxes'], 'Mammals']"
15,0,Mammals,General,0.0,True,"[['Rhinos'], 'Mammals']"
16,0,Mammals,General,0.0,True,"[['Hamsters'], 'Mammals']"
17,0,Mammals,General,0.0,True,"[['Cows'], 'Mammals']"
18,0,Mammals,General,0.0,True,"[['Squirrels'], 'Mammals']"
19,0,Mammals,General,0.0,True,"[['Wolves'], 'Mammals']"
20,0,Mammals,General,0.0,True,"[['Hippos'], 'Mammals']"
21,0,Mammals,General,0.0,True,"[['Zebras'], 'Mammals']"
22,0,Mammals,General,0.0,True,"[['Dogs'], 'Mammals']"
23,0,Mammals,General,0.0,True,"[['Camels'], 'Mammals']"
410,0,Mammals,Specific,0.0,False,"[['Squirrels', 'Hamsters'], 'Lions']"
411,0,Mammals,Specific,0.0,False,"[['Camels', 'Giraffes'], 'Cats']"
412,0,Mammals,Specific,0.0,False,"[['Sheep', 'Zebras'], 'Beavers']"
413,0,Mammals,Specific,0.0,False,"[['Cows', 'Sheep'], 'Mice']"
414,0,Mammals,Specific,0.0,False,"[['Sheep', 'Giraffes'], 'Elephants']"
415,0,Mammals,Specific,0.0,False,"[['Zebras', 'Sheep'], 'Llamas']"
416,0,Mammals,Specific,0.0,False,"[['Hippos', 'Horses'], 'Cows']"
417,0,Mammals,Specific,0.0,False,"[['Donkeys', 'Hamsters'], 'Zebras']"
418,0,Mammals,Specific,0.0,False,"[['Tigers', 'Squirrels'], 'Cats']"
419,0,Mammals,Specific,0.0,False,"[['Deer', 'Horses'], 'Donkeys']"
0,0,Mammals,Specific,0.0,True,"[['Zebras'], 'Beavers']"
1,0,Mammals,Specific,0.0,True,"[['Hamsters'], 'Giraffes']"
2,0,Mammals,Specific,0.0,True,"[['Tigers'], 'Cats']"
3,0,Mammals,Specific,0.0,True,"[['Deer'], 'Donkeys']"
4,0,Mammals,Specific,0.0,True,"[['Sheep'], 'Beavers']"
5,0,Mammals,Specific,0.0,True,"[['Donkeys'], 'Zebras']"
6,0,Mammals,Specific,0.0,True,"[['Squirrels'], 'Cats']"
7,0,Mammals,Specific,0.0,True,"[['Giraffes'], 'Elephants']"
8,0,Mammals,Specific,0.0,True,"[['Sheep'], 'Llamas']"
9,0,Mammals,Specific,0.0,True,"[['Beavers'], 'Donkeys']"
10,0,Mammals,Specific,0.0,True,"[['Horses'], 'Cows']"
11,0,Mammals,Specific,0.0,True,"[['Rhinos'], 'Wolves']"
12,0,Mammals,Specific,0.0,True,"[['Cows'], 'Mice']"
13,0,Mammals,Specific,0.0,True,"[['Sheep'], 'Elephants']"
14,0,Mammals,Specific,0.0,True,"[['Giraffes'], 'Cats']"
15,0,Mammals,Specific,0.0,True,"[['Hamsters'], 'Zebras']"
16,0,Mammals,Specific,0.0,True,"[['Squirrels'], 'Zebras']"
17,0,Mammals,Specific,0.0,True,"[['Zebras'], 'Llamas']"
18,0,Mammals,Specific,0.0,True,"[['Sheep'], 'Mice']"
19,0,Mammals,Specific,0.0,True,"[['Hamsters'], 'Lions']"
20,0,Mammals,Specific,0.0,True,"[['Camels'], 'Cats']"
21,0,Mammals,Specific,0.0,True,"[['Horses'], 'Donkeys']"
22,0,Mammals,Specific,0.0,True,"[['Squirrels'], 'Lions']"
23,0,Mammals,Specific,0.0,True,"[['Hippos'], 'Cows']"
510,0,Mammals,Specific,1.0,False,"[['Mice', 'Seals'], 'Horses']"
511,0,Mammals,Specific,1.0,False,"[['Squirrels', 'Dolphins'], 'Horses']"
512,0,Mammals,Specific,1.0,False,"[['Gorillas', 'Seals'], 'Horses']"
513,0,Mammals,Specific,1.0,False,"[['Chimps', 'Mice'], 'Horses']"
514,0,Mammals,Specific,1.0,False,"[['Seals', 'Elephants'], 'Horses']"
515,0,Mammals,Specific,1.0,False,"[['Seals', 'Rhinos'], 'Horses']"
516,0,Mammals,Specific,1.0,False,"[['Chimps', 'Elephants'], 'Horses']"
517,0,Mammals,Specific,1.0,False,"[['Mice', 'Rhinos'], 'Horses']"
518,0,Mammals,Specific,1.0,False,"[['Cows', 'Seals'], 'Horses']"
519,0,Mammals,Specific,1.0,False,"[['Cows', 'Gorillas'], 'Horses']"
0,0,Mammals,Specific,1.0,True,"[['Rhinos'], 'Horses']"
1,0,Mammals,Specific,1.0,True,"[['Cows'], 'Horses']"
2,0,Mammals,Specific,1.0,True,"[['Dolphins'], 'Horses']"
3,0,Mammals,Specific,1.0,True,"[['Chimps'], 'Horses']"
4,0,Mammals,Specific,1.0,True,"[['Seals'], 'Horses']"
5,0,Mammals,Specific,1.0,True,"[['Squirrels'], 'Horses']"
6,0,Mammals,Specific,1.0,True,"[['Mice'], 'Horses']"
7,0,Mammals,Specific,1.0,True,"[['Gorillas'], 'Horses']"
8,0,Mammals,Specific,1.0,True,"[['Elephants'], 'Horses']"
210,0,Vehicles,General,0.0,False,"[['Helicopters', 'Rockets'], 'Vehicles']"
211,0,Vehicles,General,0.0,False,"[['Skateboards', 'Helicopters'], 'Vehicles']"
212,0,Vehicles,General,0.0,False,"[['Skateboards', 'Zeppelins'], 'Vehicles']"
213,0,Vehicles,General,0.0,False,"[['Rockets', 'Bicycles'], 'Vehicles']"
214,0,Vehicles,General,0.0,False,"[['Rockets', 'Motorbikes'], 'Vehicles']"
215,0,Vehicles,General,0.0,False,"[['Boats', 'Trams'], 'Vehicles']"
216,0,Vehicles,General,0.0,False,"[['Mopeds', 'Airplanes'], 'Vehicles']"
217,0,Vehicles,General,0.0,False,"[['Vans', 'Cars'], 'Vehicles']"
218,0,Vehicles,General,0.0,False,"[['Trucks', 'Carriages'], 'Vehicles']"
219,0,Vehicles,General,0.0,False,"[['Cars', 'Buses'], 'Vehicles']"
0,0,Vehicles,General,0.0,True,"[['Submarines'], 'Vehicles']"
1,0,Vehicles,General,0.0,True,"[['Boats'], 'Vehicles']"
2,0,Vehicles,General,0.0,True,"[['Zeppelins'], 'Vehicles']"
3,0,Vehicles,General,0.0,True,"[['Bicycles'], 'Vehicles']"
4,0,Vehicles,General,0.0,True,"[['Motorbikes'], 'Vehicles']"
5,0,Vehicles,General,0.0,True,"[['Airplanes'], 'Vehicles']"
6,0,Vehicles,General,0.0,True,"[['Carts'], 'Vehicles']"
7,0,Vehicles,General,0.0,True,"[['Buses'], 'Vehicles']"
8,0,Vehicles,General,0.0,True,"[['Cars'], 'Vehicles']"
9,0,Vehicles,General,0.0,True,"[['Caravans'], 'Vehicles']"
10,0,Vehicles,General,0.0,True,"[['Rockets'], 'Vehicles']"
11,0,Vehicles,General,0.0,True,"[['Trams'], 'Vehicles']"
12,0,Vehicles,General,0.0,True,"[['Helicopters'], 'Vehicles']"
13,0,Vehicles,General,0.0,True,"[['Carriages'], 'Vehicles']"
14,0,Vehicles,General,0.0,True,"[['Sleds'], 'Vehicles']"
15,0,Vehicles,General,0.0,True,"[['Tractors'], 'Vehicles']"
16,0,Vehicles,General,0.0,True,"[['Taxis'], 'Vehicles']"
17,0,Vehicles,General,0.0,True,"[['Hovercraft'], 'Vehicles']"
18,0,Vehicles,General,0.0,True,"[['Trains'], 'Vehicles']"
19,0,Vehicles,General,0.0,True,"[['Jeeps'], 'Vehicles']"
20,0,Vehicles,General,0.0,True,"[['Vans'], 'Vehicles']"
21,0,Vehicles,General,0.0,True,"[['Mopeds'], 'Vehicles']"
22,0,Vehicles,General,0.0,True,"[['Skateboards'], 'Vehicles']"
23,0,Vehicles,General,0.0,True,"[['Trucks'], 'Vehicles']"
550,0,Vehicles,Specific,0.0,False,"[['Zeppelins', 'Airplanes'], 'Skateboards']"
551,0,Vehicles,Specific,0.0,False,"[['Submarines', 'Zeppelins'], 'Caravans']"
552,0,Vehicles,Specific,0.0,False,"[['Skateboards', 'Trucks'], 'Rockets']"
553,0,Vehicles,Specific,0.0,False,"[['Buses', 'Trucks'], 'Zeppelins']"
554,0,Vehicles,Specific,0.0,False,"[['Helicopters', 'Buses'], 'Boats']"
555,0,Vehicles,Specific,0.0,False,"[['Tractors', 'Airplanes'], 'Jeeps']"
556,0,Vehicles,Specific,0.0,False,"[['Motorbikes', 'Sleds'], 'Bicycles']"
557,0,Vehicles,Specific,0.0,False,"[['Carriages', 'Hovercraft'], 'Boats']"
558,0,Vehicles,Specific,0.0,False,"[['Trains', 'Carriages'], 'Carts']"
559,0,Vehicles,Specific,0.0,False,"[['Cars', 'Motorbikes'], 'Jeeps']"
0,0,Vehicles,Specific,0.0,True,"[['Buses'], 'Boats']"
1,0,Vehicles,Specific,0.0,True,"[['Cars'], 'Taxis']"
2,0,Vehicles,Specific,0.0,True,"[['Trucks'], 'Rockets']"
3,0,Vehicles,Specific,0.0,True,"[['Carriages'], 'Boats']"
4,0,Vehicles,Specific,0.0,True,"[['Skateboards'], 'Rockets']"
5,0,Vehicles,Specific,0.0,True,"[['Trains'], 'Carts']"
6,0,Vehicles,Specific,0.0,True,"[['Tractors'], 'Jeeps']"
7,0,Vehicles,Specific,0.0,True,"[['Submarines'], 'Boats']"
8,0,Vehicles,Specific,0.0,True,"[['Zeppelins'], 'Caravans']"
9,0,Vehicles,Specific,0.0,True,"[['Trucks'], 'Zeppelins']"
10,0,Vehicles,Specific,0.0,True,"[['Airplanes'], 'Jeeps']"
11,0,Vehicles,Specific,0.0,True,"[['Submarines'], 'Caravans']"
12,0,Vehicles,Specific,0.0,True,"[['Motorbikes'], 'Jeeps']"
13,0,Vehicles,Specific,0.0,True,"[['Carriages'], 'Carts']"
14,0,Vehicles,Specific,0.0,True,"[['Cars'], 'Jeeps']"
15,0,Vehicles,Specific,0.0,True,"[['Rockets'], 'Trams']"
16,0,Vehicles,Specific,0.0,True,"[['Helicopters'], 'Boats']"
17,0,Vehicles,Specific,0.0,True,"[['Motorbikes'], 'Bicycles']"
18,0,Vehicles,Specific,0.0,True,"[['Zeppelins'], 'Skateboards']"
19,0,Vehicles,Specific,0.0,True,"[['Sleds'], 'Bicycles']"
20,0,Vehicles,Specific,0.0,True,"[['Zeppelins'], 'Mopeds']"
21,0,Vehicles,Specific,0.0,True,"[['Airplanes'], 'Skateboards']"
22,0,Vehicles,Specific,0.0,True,"[['Hovercraft'], 'Boats']"
23,0,Vehicles,Specific,0.0,True,"[['Buses'], 'Zeppelins']"
10,1,Birds,General,0.0,False,"[['Pelicans', 'Swans'], 'Birds']"
11,1,Birds,General,0.0,False,"[['Robins', 'Blackbirds'], 'Birds']"
12,1,Birds,General,0.0,False,"[['Turkeys', 'Roosters'], 'Birds']"
13,1,Birds,General,0.0,False,"[['Parrots', 'Woodpeckers'], 'Birds']"
14,1,Birds,General,0.0,False,"[['Vultures', 'Crows'], 'Birds']"
15,1,Birds,General,0.0,False,"[['Eagles', 'Robins'], 'Birds']"
16,1,Birds,General,0.0,False,"[['Pelicans', 'Chickens'], 'Birds']"
17,1,Birds,General,0.0,False,"[['Chickens', 'Eagles'], 'Birds']"
18,1,Birds,General,0.0,False,"[['Magpies', 'Ducks'], 'Birds']"
19,1,Birds,General,0.0,False,"[['Crows', 'Chickens'], 'Birds']"
0,1,Birds,General,0.0,True,"[['Pelicans'], 'Birds']"
1,1,Birds,General,0.0,True,"[['Seagulls'], 'Birds']"
2,1,Birds,General,0.0,True,"[['Magpies'], 'Birds']"
3,1,Birds,General,0.0,True,"[['Ostriches'], 'Birds']"
4,1,Birds,General,0.0,True,"[['Swans'], 'Birds']"
5,1,Birds,General,0.0,True,"[['Canaries'], 'Birds']"
6,1,Birds,General,0.0,True,"[['Roosters'], 'Birds']"
7,1,Birds,General,0.0,True,"[['Blackbirds'], 'Birds']"
8,1,Birds,General,0.0,True,"[['Doves'], 'Birds']"
9,1,Birds,General,0.0,True,"[['Storks'], 'Birds']"
10,1,Birds,General,0.0,True,"[['Sparrows'], 'Birds']"
11,1,Birds,General,0.0,True,"[['Turkeys'], 'Birds']"
12,1,Birds,General,0.0,True,"[['Parrots'], 'Birds']"
13,1,Birds,General,0.0,True,"[['Swallows'], 'Birds']"
14,1,Birds,General,0.0,True,"[['Crows'], 'Birds']"
15,1,Birds,General,0.0,True,"[['Eagles'], 'Birds']"
16,1,Birds,General,0.0,True,"[['Chickens'], 'Birds']"
17,1,Birds,General,0.0,True,"[['Vultures'], 'Birds']"
18,1,Birds,General,0.0,True,"[['Woodpeckers'], 'Birds']"
19,1,Birds,General,0.0,True,"[['Peacocks'], 'Birds']"
20,1,Birds,General,0.0,True,"[['Falcons'], 'Birds']"
21,1,Birds,General,0.0,True,"[['Ducks'], 'Birds']"
22,1,Birds,General,0.0,True,"[['Robins'], 'Birds']"
23,1,Birds,General,0.0,True,"[['Herons'], 'Birds']"
320,1,Birds,Specific,0.0,False,"[['Canaries', 'Blackbirds'], 'Ostriches']"
321,1,Birds,Specific,0.0,False,"[['Magpies', 'Crows'], 'Swans']"
322,1,Birds,Specific,0.0,False,"[['Falcons', 'Woodpeckers'], 'Swans']"
323,1,Birds,Specific,0.0,False,"[['Chickens', 'Ostriches'], 'Pelicans']"
324,1,Birds,Specific,0.0,False,"[['Ducks', 'Turkeys'], 'Pelicans']"
325,1,Birds,Specific,0.0,False,"[['Sparrows', 'Peacocks'], 'Roosters']"
326,1,Birds,Specific,0.0,False,"[['Swallows', 'Peacocks'], 'Seagulls']"
327,1,Birds,Specific,0.0,False,"[['Chickens', 'Sparrows'], 'Canaries']"
328,1,Birds,Specific,0.0,False,"[['Eagles', 'Turkeys'], 'Vultures']"
329,1,Birds,Specific,0.0,False,"[['Roosters', 'Swans'], 'Chickens']"
0,1,Birds,Specific,0.0,True,"[['Ostriches'], 'Pelicans']"
1,1,Birds,Specific,0.0,True,"[['Swans'], 'Chickens']"
2,1,Birds,Specific,0.0,True,"[['Blackbirds'], 'Ostriches']"
3,1,Birds,Specific,0.0,True,"[['Turkeys'], 'Vultures']"
4,1,Birds,Specific,0.0,True,"[['Storks'], 'Pelicans']"
5,1,Birds,Specific,0.0,True,"[['Sparrows'], 'Canaries']"
6,1,Birds,Specific,0.0,True,"[['Woodpeckers'], 'Doves']"
7,1,Birds,Specific,0.0,True,"[['Peacocks'], 'Seagulls']"
8,1,Birds,Specific,0.0,True,"[['Ducks'], 'Pelicans']"
9,1,Birds,Specific,0.0,True,"[['Sparrows'], 'Roosters']"
10,1,Birds,Specific,0.0,True,"[['Roosters'], 'Chickens']"
11,1,Birds,Specific,0.0,True,"[['Eagles'], 'Vultures']"
12,1,Birds,Specific,0.0,True,"[['Falcons'], 'Swans']"
13,1,Birds,Specific,0.0,True,"[['Chickens'], 'Canaries']"
14,1,Birds,Specific,0.0,True,"[['Swallows'], 'Seagulls']"
15,1,Birds,Specific,0.0,True,"[['Woodpeckers'], 'Swans']"
16,1,Birds,Specific,0.0,True,"[['Canaries'], 'Ostriches']"
17,1,Birds,Specific,0.0,True,"[['Crows'], 'Swans']"
18,1,Birds,Specific,0.0,True,"[['Turkeys'], 'Pelicans']"
19,1,Birds,Specific,0.0,True,"[['Parrots'], 'Sparrows']"
20,1,Birds,Specific,0.0,True,"[['Peacocks'], 'Roosters']"
21,1,Birds,Specific,0.0,True,"[['Crows'], 'Pelicans']"
22,1,Birds,Specific,0.0,True,"[['Chickens'], 'Pelicans']"
23,1,Birds,Specific,0.0,True,"[['Magpies'], 'Swans']"
120,1,Mammals,General,0.0,False,"[['Mice', 'Squirrels'], 'Mammals']"
121,1,Mammals,General,0.0,False,"[['Rabbits', 'Hedgehogs'], 'Mammals']"
122,1,Mammals,General,0.0,False,"[['Giraffes', 'Hippos'], 'Mammals']"
123,1,Mammals,General,0.0,False,"[['Elephants', 'Hedgehogs'], 'Mammals']"
124,1,Mammals,General,0.0,False,"[['Dogs', 'Hedgehogs'], 'Mammals']"
125,1,Mammals,General,0.0,False,"[['Elephants', 'Llamas'], 'Mammals']"
126,1,Mammals,General,0.0,False,"[['Lions', 'Zebras'], 'Mammals']"
127,1,Mammals,General,0.0,False,"[['Mice', 'Llamas'], 'Mammals']"
128,1,Mammals,General,0.0,False,"[['Cats', 'Cows'], 'Mammals']"
129,1,Mammals,General,0.0,False,"[['Horses', 'Hamsters'], 'Mammals']"
0,1,Mammals,General,0.0,True,"[['Horses'], 'Mammals']"
1,1,Mammals,General,0.0,True,"[['Cats'], 'Mammals']"
2,1,Mammals,General,0.0,True,"[['Wolves'], 'Mammals']"
3,1,Mammals,General,0.0,True,"[['Mice'], 'Mammals']"
4,1,Mammals,General,0.0,True,"[['Rabbits'], 'Mammals']"
5,1,Mammals,General,0.0,True,"[['Hedgehogs'], 'Mammals']"
6,1,Mammals,General,0.0,True,"[['Giraffes'], 'Mammals']"
7,1,Mammals,General,0.0,True,"[['Cows'], 'Mammals']"
8,1,Mammals,General,0.0,True,"[['Tigers'], 'Mammals']"
9,1,Mammals,General,0.0,True,"[['Foxes'], 'Mammals']"
10,1,Mammals,General,0.0,True,"[['Hamsters'], 'Mammals']"
11,1,Mammals,General,0.0,True,"[['Rhinos'], 'Mammals']"
12,1,Mammals,General,0.0,True,"[['Squirrels'], 'Mammals']"
13,1,Mammals,General,0.0,True,"[['Hippos'], 'Mammals']"
14,1,Mammals,General,0.0,True,"[['Sheep'], 'Mammals']"
15,1,Mammals,General,0.0,True,"[['Dogs'], 'Mammals']"
16,1,Mammals,General,0.0,True,"[['Zebras'], 'Mammals']"
17,1,Mammals,General,0.0,True,"[['Beavers'], 'Mammals']"
18,1,Mammals,General,0.0,True,"[['Llamas'], 'Mammals']"
19,1,Mammals,General,0.0,True,"[['Deer'], 'Mammals']"
20,1,Mammals,General,0.0,True,"[['Lions'], 'Mammals']"
21,1,Mammals,General,0.0,True,"[['Donkeys'], 'Mammals']"
22,1,Mammals,General,0.0,True,"[['Camels'], 'Mammals']"
23,1,Mammals,General,0.0,True,"[['Elephants'], 'Mammals']"
420,1,Mammals,Specific,0.0,False,"[['Squirrels', 'Rabbits'], 'Rhinos']"
421,1,Mammals,Specific,0.0,False,"[['Tigers', 'Lions'], 'Squirrels']"
422,1,Mammals,Specific,0.0,False,"[['Elephants', 'Llamas'], 'Squirrels']"
423,1,Mammals,Specific,0.0,False,"[['Wolves', 'Cats'], 'Squirrels']"
424,1,Mammals,Specific,0.0,False,"[['Sheep', 'Dogs'], 'Rabbits']"
425,1,Mammals,Specific,0.0,False,"[['Llamas', 'Beavers'], 'Hamsters']"
426,1,Mammals,Specific,0.0,False,"[['Beavers', 'Mice'], 'Hamsters']"
427,1,Mammals,Specific,0.0,False,"[['Camels', 'Wolves'], 'Llamas']"
428,1,Mammals,Specific,0.0,False,"[['Zebras', 'Mice'], 'Hamsters']"
429,1,Mammals,Specific,0.0,False,"[['Horses', 'Hippos'], 'Donkeys']"
0,1,Mammals,Specific,0.0,True,"[['Wolves'], 'Llamas']"
1,1,Mammals,Specific,0.0,True,"[['Sheep'], 'Rabbits']"
2,1,Mammals,Specific,0.0,True,"[['Dogs'], 'Rabbits']"
3,1,Mammals,Specific,0.0,True,"[['Hippos'], 'Donkeys']"
4,1,Mammals,Specific,0.0,True,"[['Hippos'], 'Mice']"
5,1,Mammals,Specific,0.0,True,"[['Elephants'], 'Squirrels']"
6,1,Mammals,Specific,0.0,True,"[['Llamas'], 'Hamsters']"
7,1,Mammals,Specific,0.0,True,"[['Beavers'], 'Donkeys']"
8,1,Mammals,Specific,0.0,True,"[['Lions'], 'Squirrels']"
9,1,Mammals,Specific,0.0,True,"[['Zebras'], 'Hamsters']"
10,1,Mammals,Specific,0.0,True,"[['Horses'], 'Donkeys']"
11,1,Mammals,Specific,0.0,True,"[['Zebras'], 'Lions']"
12,1,Mammals,Specific,0.0,True,"[['Camels'], 'Llamas']"
13,1,Mammals,Specific,0.0,True,"[['Squirrels'], 'Rhinos']"
14,1,Mammals,Specific,0.0,True,"[['Tigers'], 'Squirrels']"
15,1,Mammals,Specific,0.0,True,"[['Wolves'], 'Squirrels']"
16,1,Mammals,Specific,0.0,True,"[['Mice'], 'Hamsters']"
17,1,Mammals,Specific,0.0,True,"[['Beavers'], 'Hamsters']"
18,1,Mammals,Specific,0.0,True,"[['Rabbits'], 'Rhinos']"
19,1,Mammals,Specific,0.0,True,"[['Llamas'], 'Squirrels']"
20,1,Mammals,Specific,0.0,True,"[['Cats'], 'Squirrels']"
21,1,Mammals,Specific,0.0,True,"[['Sheep'], 'Llamas']"
22,1,Mammals,Specific,0.0,True,"[['Hippos'], 'Cows']"
23,1,Mammals,Specific,0.0,True,"[['Cows'], 'Hippos']"
520,1,Mammals,Specific,1.0,False,"[['Mice', 'Squirrels'], 'Horses']"
521,1,Mammals,Specific,1.0,False,"[['Squirrels', 'Seals'], 'Horses']"
522,1,Mammals,Specific,1.0,False,"[['Chimps', 'Squirrels'], 'Horses']"
523,1,Mammals,Specific,1.0,False,"[['Gorillas', 'Squirrels'], 'Horses']"
