,i,domain,conclusion_type,argument_type,gpt3_spearmanr,gpt4_spearmanr,gpt3_scm_spearmanr,gpt4_scm_spearmanr,human_scm_spearmanr,gpt3_pval,gpt4_pval,gpt3_scm_pval,gpt4_scm_pval,human_scm_pval
41,3,Mammals,General,single,0.33999999999999997,-0.06963106238227913,0.5765217391304347,0.657391304347826,0.6547826086956522,0.10403796669819437,0.7464653961372102,0.0031894142635749373,0.00048204432271867274,0.0005167191006814651
42,3,Mammals,Specific,multi,0.5933757034645379,0.6913428467466253,0.721563519970146,0.7557734765822995,0.7319187211541165,2.0436452492070013e-11,2.3395607297650317e-16,2.655629321839977e-18,7.736628303075548e-21,4.985648152339734e-19
43,3,Mammals,Specific,single,0.5636549812032128,0.6369201994833741,0.6270567118855721,0.6908645179053807,0.7632627633209765,5.758168233819157e-15,8.196726746921833e-20,4.380153559002669e-19,2.6153714667696833e-24,3.6417977570923334e-32
44,3,Vehicles,General,multi,0.5130518947110797,0.3355023376684176,0.30261220979400816,0.3328141054040938,0.43249695541092037,4.820898131308346e-08,0.0006441522837160187,0.0022121583922937987,0.0007162343130832275,6.999627348819478e-06
45,3,Vehicles,General,single,0.8278260869565216,0.6294952402374849,0.42956521739130427,0.5913043478260869,0.8486956521739129,5.981436834004455e-07,0.0009811547890508224,0.03617967533529114,0.002341953022250765,1.6000856269493774e-07
46,3,Vehicles,Specific,multi,0.6530064869861386,0.6975439175950001,0.6223610781888738,0.6150268264163986,0.6854505598760207,1.802354732993258e-13,7.427816044737789e-16,4.770277686192797e-12,9.91637951968447e-12,3.633395018838606e-15
47,3,Vehicles,Specific,single,0.6904508141122491,0.7934750518242225,0.7403961605571866,0.7301609017058555,0.8010450529472339,1.4853470211181957e-24,9.068417321051924e-37,9.475223229170124e-30,1.3655436076254207e-28,6.137813455096217e-38
48,4,Birds,General,multi,0.025629252547038836,0.21919397806251256,-0.014264617514619856,-0.006901169121656365,0.15565856942203188,0.8001817714302661,0.028444474521148132,0.8879806132728602,0.9456703320450581,0.12199400470291963
49,4,Birds,General,single,0.5792563737717634,0.4379757740771478,0.558817147369907,0.7314633788919717,0.09175908022961118,0.003015561895337954,0.03230831120614836,0.004533019020482862,4.881934820466651e-05,0.6697944663511646
50,4,Birds,Specific,multi,0.19279700182536175,0.03017795471392099,0.2820393083625107,0.2766901731371761,0.3034838774140207,0.05463067409197472,0.7656624669819136,0.004470670180914791,0.005324120481335596,0.0021447606323841905
51,4,Birds,Specific,single,0.356122370597056,0.3445073137144659,0.41864765147481947,0.3874193085131318,0.4831052991380034,2.4898769301990837e-06,5.492355546780357e-06,1.9870266204986292e-08,2.513992643896105e-07,4.331897342172656e-11
52,4,Mammals,General,multi,0.3365523916549203,0.27811500201778416,0.2834148729794101,0.330096345506228,0.3893073707917236,0.0006178480181510972,0.005083686777354825,0.004271946695687769,0.0007965403580254567,6.247647694284163e-05
53,4,Mammals,General,single,0.2752772406888336,0.09046436346365275,0.5953468285987569,0.7810393748454109,0.5857795311340581,0.19294713748232714,0.6742019369445595,0.0021467620168795915,6.662248062710533e-06,0.0026329729318346337
54,4,Mammals,Specific,multi,0.5554399461247717,0.6033167738667312,0.6646341209279504,0.6794802552721521,0.6611317233145014,6.423085982522295e-10,7.674113036187638e-12,7.949148435637734e-15,1.172442942110947e-15,1.2290871534198925e-14
55,4,Mammals,Specific,single,0.5301405306707839,0.6126803227058115,0.6191638897411513,0.6380240517406454,0.7170751886020887,4.019253059819559e-13,4.5398574422090384e-18,1.605088501328151e-18,6.769268608980657e-20,7.210530741423501e-27
56,4,Vehicles,General,multi,0.5114741084813229,0.38725624404829956,0.3846179661725004,0.3972108514801958,0.4900673523593364,5.382862700775885e-08,6.881467954467214e-05,7.78489147325403e-05,4.279638099220797e-05,2.277035350858449e-07
57,4,Vehicles,General,single,0.877391304347826,0.6558775943604984,0.47478260869565214,0.6730434782608695,0.8843478260869565,1.8204279591228982e-08,0.0005019104462562062,0.019060098667360623,0.0003132957299953819,9.90193584631208e-09
58,4,Vehicles,Specific,multi,0.6520032649823593,0.7290229129229842,0.6838690564871542,0.6627892561924019,0.715538067257739,2.018348744420052e-13,8.028994645381552e-18,4.446561264693328e-15,5.843263793848764e-14,6.016452075334788e-17
59,4,Vehicles,Specific,single,0.7236973137781151,0.8349088891334676,0.7615318279500722,0.7592841749194559,0.8007049427960262,6.920132740883556e-28,7.279870128835255e-44,2.5230210322854114e-32,4.878378755580467e-32,6.944414717556855e-38
60,5,Birds,General,multi,0.19880118412987244,0.11672417859373213,0.012708838476623404,0.09453586863988053,-0.0031666944649971734,0.04738345631066424,0.24746651343786172,0.9001311907762818,0.34949430902096235,0.9750551032694161
61,5,Birds,General,single,0.4266144914940691,0.3882622923430788,0.4961948366918785,0.6779734885211557,0.16177430258490694,0.03762176369779852,0.06081070594418218,0.013658664293205891,0.00027210554608667216,0.4501190528874506
62,5,Birds,Specific,multi,0.23343250140882427,0.17184986474766673,0.40272299084538893,0.3959636173797115,0.3706009593934881,0.019420130476001652,0.08733313757366076,3.268317080433305e-05,4.545838811471626e-05,0.00014734784724665688
63,5,Birds,Specific,single,0.36082872586536463,0.3975028114032036,0.4518649418549948,0.3968183285139273,0.5258857223735511,1.7907847639888135e-06,1.1396449362497289e-07,9.906365241518155e-10,1.2035294290501346e-07,3.4481173127683416e-13
64,5,Mammals,General,multi,0.379096642575042,0.2975706964743412,0.2644104024881499,0.3324918263700997,0.3999124050717979,0.00010043878806725839,0.002640843597531774,0.007852453959124709,0.0007253540451808705,3.752161929777094e-05
65,5,Mammals,General,single,0.2782608695652174,0.013623468726967654,0.5382608695652172,0.6782608695652173,0.5834782608695652,0.18797139452214312,0.9496224548025358,0.006661450969899973,0.00026985712492208177,0.0027629445069863624
66,5,Mammals,Specific,multi,0.6310087284284795,0.687298350789203,0.7392121769487906,0.7669987741517057,0.7366774184444259,4.158316728292184e-13,4.088058005395265e-16,1.4640162767233209e-19,9.197586854265747e-22,2.2516033322046983e-19
67,5,Mammals,Specific,single,0.614975534444456,0.724043420067523,0.7013041825290957,0.7635296258860974,0.8057284889993757,3.150526236961542e-18,1.343237828328252e-27,2.7005751440592646e-25,3.3669619522838553e-32,3.1369045930419423e-38
68,5,Vehicles,General,multi,0.5322633184041812,0.30600870604944475,0.3637670716739287,0.3722133700322899,0.4892720712773716,1.2026013543106887e-08,0.001959870861708621,0.00019903749130291038,0.0001371216352280787,2.3978699280824413e-07
69,5,Vehicles,General,single,0.8582608695652173,0.6417661026202819,0.4556521739130434,0.6017391304347826,0.8765217391304346,8.174716310276894e-08,0.0007238860872024364,0.02524605564204541,0.0018664011338972051,1.959333013839184e-08
70,5,Vehicles,Specific,multi,0.6531153957838011,0.6920559804778368,0.6669027872378529,0.6232297092144825,0.6907032372475137,1.7802985907689342e-13,1.5413849355402787e-15,3.5931337527098836e-14,4.368706874795979e-12,1.840702732630895e-15
71,5,Vehicles,Specific,single,0.7387533841207319,0.845275658393725,0.7935968769516295,0.7871737391234279,0.8229067761612365,1.4662812495867896e-29,5.9384577335047506e-46,8.691578678665808e-37,7.841192165492894e-36,1.276988166325866e-41
72,6,Birds,General,multi,0.2229240645162859,0.2940721344586344,0.1280943807547354,0.27968879227063387,0.08148133893571485,0.0257908502370714,0.0029808318517223734,0.20405666118918492,0.004829390231724134,0.42029448982593787
73,6,Birds,General,single,0.5408695652173913,0.3509008733601288,0.4495652173913043,0.6947826086956521,0.10782608695652172,0.0063521895787367125,0.09271782393782521,0.027521911769761136,0.00016488547980470365,0.6160158821815656
74,6,Birds,Specific,multi,0.3015021864240964,0.2816356758334391,0.432006268510707,0.4402779499014135,0.44795536680904313,0.00230074992145815,0.004530526100963905,7.188283644120771e-06,4.565594279553408e-06,2.963829852089622e-06
75,6,Birds,Specific,single,0.4286713162387495,0.43084079132198044,0.5607491609897701,0.5074623357076539,0.5942785872076659,8.315688639891531e-09,6.8609543142439464e-09,3.938270382052126e-15,3.002292429677933e-12,3.163398153019288e-17
76,6,Mammals,General,multi,0.22235037728333854,0.11090367390904457,0.1922136240813535,0.155899132851107,0.2440816153774918,0.02618471561847274,0.2719922968537521,0.055380907681440765,0.12141114829852065,0.014394529512438685
77,6,Mammals,General,single,0.2826701523661008,-0.1589750320281764,0.5153294316212761,0.6118721605832367,0.6557947534893539,0.1807804656146478,0.45810081912610556,0.009961373835412533,0.001486017866782626,0.0005030178054530786
78,6,Mammals,Specific,multi,0.6142143858796865,0.6835649016539194,0.7421225954538406,0.7552848002132343,0.7414120782750219,2.520653634129858e-12,6.788909364014716e-16,8.875781107525458e-20,8.466022138578573e-21,1.0035374677744407e-19
79,6,Mammals,Specific,single,0.5371884965873093,0.6732502920676163,0.6553348903606084,0.6947893448650144,0.7641837644237018,1.7107975420002667e-13,9.770976975075913e-23,3.0332018179765457e-21,1.1265601494130978e-24,2.776617107805883e-32
80,6,Vehicles,General,multi,0.46859921126634646,0.3413879881904968,0.3204391914061329,0.356484285260152,0.4251069547587591,8.791993322631418e-07,0.0005089492484772281,0.0011529996973137285,0.0002722284024161797,1.0402546223865841e-05
81,6,Vehicles,General,single,0.8617391304347826,0.6423796457394216,0.4460869565217391,0.6313043478260869,0.886086956521739,6.326162243897692e-08,0.0007127190974707539,0.028894442765709724,0.0009388911528619091,8.45232988072337e-09
82,6,Vehicles,Specific,multi,0.7283640360029244,0.7791131008615665,0.7226080442555548,0.7103578053020808,0.7745306571056392,8.884010503129664e-18,1.3650622216034791e-21,2.12404433907418e-17,1.2649328522499589e-16,3.309093423224174e-21
83,6,Vehicles,Specific,single,0.7230366989210991,0.8269243593178284,0.7885528661382261,0.7659236844081582,0.8134773323194141,8.147494613774158e-28,2.367598793570846e-42,4.9212535834495034e-36,6.810233599909678e-33,5.669793600608451e-40
84,7,Birds,General,multi,0.12131834843480575,0.13483314540335198,-0.06427913553826228,0.050929915495579,0.02790482813656865,0.22921722025598504,0.18106076434812582,0.5251887995571861,0.6148076536614511,0.7828602107581861
85,7,Birds,General,single,0.38791042447778756,0.413616168027454,0.47401610166007674,0.5540334986375576,0.17916938888435927,0.0610651919278867,0.044523682305364916,0.019281635251129407,0.004968543302556687,0.402199415908327
86,7,Birds,Specific,multi,0.2869355944999587,0.19336070846830813,0.37365564183863226,0.4109971921637655,0.3590792295895288,0.0037987719723079935,0.05391368649542588,0.00012853619426941173,2.1610079846705628e-05,0.00024369522799292612
87,7,Birds,Specific,single,0.4036053271736681,0.3990235256453985,0.5043295699915226,0.470759849036028,0.4652916022685668,6.969671136891247e-08,1.0091423688809856e-07,4.28284770836994e-12,1.5497339361816735e-10,2.6822065097758777e-10
88,7,Mammals,General,multi,0.2541857247676713,0.22161822422206642,0.2589177671008012,0.294443787119596,0.3254432126754758,0.010711853541589019,0.026694800289719097,0.009291416894888193,0.002942935925155965,0.0009533541155970067
89,7,Mammals,General,single,0.23130434782608694,-0.06963106238227913,0.508695652173913,0.6339130434782608,0.6634782608695651,0.2768178964626149,0.7464653961372102,0.011135557260269265,0.000880708122708698,0.00040886714912401385
90,7,Mammals,Specific,multi,0.6258333865120134,0.6631234084173699,0.7153360620508196,0.7342938383796854,0.7202544006199245,7.330039288222866e-13,9.599891911456867e-15,7.006306114333194e-18,3.3599935106181173e-19,3.2634718488511928e-18
91,7,Mammals,Specific,single,0.6010563012577387,0.6212778764790312,0.6858007061093043,0.6904936499797407,0.7655110525462033,2.7613718728305542e-17,1.1376278062830581e-18,7.602376165962097e-24,2.830062511962066e-24,1.8741376312308815e-32
92,7,Vehicles,General,multi,0.6117116185984419,0.40705409164083567,0.38885226045379506,0.3831010398978317,0.531841207548702,1.3719220742144994e-11,2.6355390494957005e-05,6.383394308317692e-05,8.353123096843144e-05,1.241015579385812e-08
93,7,Vehicles,General,single,0.8732333322325083,0.6296321316689688,0.48532290775472076,0.6353555270874973,0.8906284185319606,2.5748610119267784e-08,0.0009779005965378847,0.016217831258207794,0.0008498885356207799,5.522174992397153e-09
94,7,Vehicles,Specific,multi,0.6091596481015872,0.6801586619753142,0.6133910488081543,0.5830810153781344,0.6600214439390326,1.7568627100819244e-11,7.106559260994258e-15,1.1644438761607935e-11,1.9481035382003624e-10,8.070464214816895e-14
95,7,Vehicles,Specific,single,0.6800998518105505,0.7937088062231121,0.7049279352836898,0.6993711015868873,0.7731177611658107,1.3159119777731528e-23,8.358959031544856e-37,5.999156983828297e-26,2.1033722217661523e-25,7.483184692734562e-34
96,8,Birds,General,multi,0.022696578126287042,-0.10228548445765615,-0.005279508102942805,0.08059128599892963,-0.021970371439671937,0.8226474970484082,0.3112254814531512,0.9584237768016887,0.42540559627317975,0.828233540114752
97,8,Birds,General,single,0.47391304347826085,0.4363894714025398,0.537391304347826,0.7026086956521739,0.17652173913043476,0.019311580010082523,0.033012034952884434,0.006767290779716272,0.00012910286012359585,0.4093032847915006
98,8,Birds,Specific,multi,0.31389948707919846,0.17597836255764124,0.48858824351455277,0.512282282059238,0.4712394288720037,0.0014711342096021623,0.07988496853138699,2.506623192509854e-07,5.087632884568449e-08,7.482853384382735e-07
99,8,Birds,Specific,single,0.4236895157074084,0.38015213048120505,0.5609160674389725,0.5216767349323778,0.559333074384004,1.2866465779884478e-08,4.374952233505475e-07,3.849945912929744e-15,5.718948832995512e-13,4.771579587723269e-15
100,8,Mammals,General,multi,0.2609745452686741,0.15931490273587262,0.2538043266009745,0.2965429507163538,0.35781857442145004,0.00872750259874754,0.11336467481309886,0.01083421005312365,0.002736905212582784,0.0002571929702081457
101,8,Mammals,General,single,0.3565992691387733,-0.1131750823248208,0.5549032529525303,0.6231789666778806,0.5957817057562432,0.0871794573208476,0.598512314064957,0.0048868433959694665,0.0011417884596950025,0.002126614399979901
102,8,Mammals,Specific,multi,0.5215191735942611,0.5842380379775443,0.6751389610855135,0.6886133201930255,0.6704980169052522,9.911334936849767e-09,4.884252128690658e-11,2.0755974666981577e-15,3.4130622446918103e-16,3.781881153544662e-15
103,8,Mammals,Specific,single,0.6032063482778354,0.706116073946594,0.7287213065582796,0.7574426831187612,0.8271990545111957,1.9883752183614328e-17,9.171115549509766e-26,4.222378027514785e-28,1.9657389194120396e-31,6.71306868808561e-42
104,8,Vehicles,General,multi,0.6122336484121805,0.403653534085052,0.4395032669091667,0.4292324845112643,0.5698147082602416,1.303885354299767e-11,3.121434221760124e-05,4.766277050576619e-06,8.347963870248098e-06,6.117377512478699e-10
105,8,Vehicles,General,single,0.8495652173913043,0.6681484567432954,0.4321739130434783,0.6095652173913042,0.8704347826086956,1.508198092488366e-07,0.0003594478797278551,0.03494153662769787,0.0015662073048269502,3.229817424983966e-08
106,8,Vehicles,Specific,multi,0.6757335199252131,0.7343366494850988,0.688691576090832,0.6743410840611912,0.7457889226495789,1.2321440596722333e-14,3.5113568891553144e-18,2.392345371685835e-15,1.4622271927252358e-14,5.512226425212029e-19
107,8,Vehicles,Specific,single,0.6861597864067617,0.8007752764905235,0.7420231623168512,0.7278069810023767,0.7781258807699831,3.7098137079859675e-24,6.769479987845572e-38,6.128655282555306e-30,2.479272830765219e-28,1.5323384680985182e-34
108,9,Birds,General,multi,0.230682436584871,0.04983044242238824,0.04430237601912727,0.08885387786546237,0.047273735011949355,0.020940375235594142,0.622475088279226,0.6616263547130476,0.379342637062716,0.6404604296068264
109,9,Birds,General,single,0.45019577986569054,0.3426004079975559,0.4745541988729163,0.6367986683317594,0.06568073696591234,0.027278781411733087,0.10124928834808106,0.0191258965302085,0.0008199884442283541,0.7604265371741377
110,9,Birds,Specific,multi,0.3184231301979223,0.1207628588110571,0.34597008726976425,0.39136132429311327,0.325874257862734,0.0012436662935649408,0.23137222824573195,0.0004223017365601907,5.667818192910621e-05,0.0009377254304114359
111,9,Birds,Specific,single,0.43362999291520105,0.3432883267099818,0.49623854783424737,0.4174113726939578,0.48794129929128544,5.347454450085227e-09,5.957037971291009e-06,1.0544017165007921e-11,2.208071065721241e-08,2.5926043004163505e-11
112,9,Mammals,General,multi,0.32164424339608255,0.14501993336767305,0.209664430736471,0.23683582689019766,0.3325418409649436,0.0011017205865227384,0.14998374153846528,0.03629434267108538,0.01767102643508301,0.0007239318242405115
113,9,Mammals,General,single,0.24086956521739128,-0.07114478112971996,0.5278260869565217,0.6686956521739129,0.6130434782608695,0.2568724180084135,0.7411358289671997,0.008027129921072611,0.0003540118899656703,0.001446665230327324
114,9,Mammals,Specific,multi,0.5719217586511636,0.6458916889227314,0.6861398027809603,0.7205301987014392,0.7264265590805363,1.5156311440261108e-10,7.666779175817026e-14,4.788790864754465e-16,3.1251016051525587e-18,1.222192572449545e-18
115,9,Mammals,Specific,single,0.5026971186401905,0.6651832963491008,0.6230488753301879,0.6640081242863741,0.7524437788265474,9.325891052188502e-12,4.725824424929191e-22,8.5090752736275e-19,5.921467637633255e-22,8.056228236364332e-31
116,9,Vehicles,General,multi,0.6083903438969427,0.378184152789096,0.39765333838223693,0.39396388358669904,0.5548874786128589,1.892033811824414e-11,0.00010471255471953408,4.188748453046271e-05,5.005120793719608e-05,2.0893359626838242e-09
117,9,Vehicles,General,single,0.855838245933056,0.6161312477540396,0.46444880419537793,0.6036094945909969,0.8845401383271525,9.734212233041465e-08,0.001347172159840985,0.022226933748513714,0.0017905291002360568,9.731332807401579e-09
118,9,Vehicles,Specific,multi,0.6096854811356271,0.6941453747877767,0.6151113097923174,0.620279051466444,0.6896575709535597,1.6698781719060803e-11,1.1695957290725434e-15,9.834199674698145e-12,5.883070645603681e-12,2.1099542761290725e-15
119,9,Vehicles,Specific,single,0.692047237384626,0.8171471051310683,0.7524836660619235,0.745244878047759,0.800123248574336,1.0523609434369785e-24,1.3296892187813927e-40,3.4347468878979213e-31,2.5611874030703407e-30,8.572468489567318e-38
120,10,Birds,General,multi,0.1117314156027916,0.014969285353916178,-0.05952799418783985,0.04408847408990973,-0.03406949199260229,0.2684079538136209,0.8824855276041873,0.5563189439048304,0.6631606276714783,0.736486872916352
121,10,Birds,General,single,0.47194436826499925,0.3097823718178191,0.5080470250078517,0.5954763503730727,0.23792955708843738,0.019890889268589857,0.14071826870169343,0.01125624656992732,0.002140744426679445,0.26290142619722856
122,10,Birds,Specific,multi,0.2664453716441413,0.3300498922292917,0.3941119843874058,0.4331815938923981,0.45468548775332035,0.007371505350457266,0.0007979818154534281,4.9696749942201214e-05,6.744180052021579e-06,2.0117296696721987e-06
