,i,domain,conclusion_type,is_single_premise,statistic,pvalue
75,6,Birds,Specific,True,0.6451909588730768,2.0560150129354533e-137
76,6,Mammals,General,False,0.06331414928009615,0.5314397810570763
77,6,Mammals,General,True,0.2259243730615609,3.749261240397923e-29
78,6,Mammals,Specific,False,0.31455437000389747,2.2227564195921316e-07
79,6,Mammals,Specific,True,0.7157983031672863,1.213615531958778e-192
80,6,Vehicles,General,False,0.29540246060246295,0.0028471742285016703
81,6,Vehicles,General,True,0.5661775334490698,1.6222459153196997e-203
82,6,Vehicles,Specific,False,0.6526398273461131,3.9971203270601966e-17
83,6,Vehicles,Specific,True,0.7205933654744089,7.275349554937458e-144
84,7,Birds,General,False,0.041790934452855984,0.6080140886797023
85,7,Birds,General,True,0.12348544774446792,3.889688138010492e-13
86,7,Birds,Specific,False,0.14863323736974127,0.04644721548701035
87,7,Birds,Specific,True,0.5999068633739534,3.239020517774625e-114
88,7,Mammals,General,False,0.061691831165136775,0.5420318511852309
89,7,Mammals,General,True,0.17762527851389662,1.8333588346384152e-18
90,7,Mammals,Specific,False,0.3497373762591231,6.781393238598278e-09
91,7,Mammals,Specific,True,0.7400465753580359,1.3966372312766393e-212
92,7,Vehicles,General,False,0.3460929144343502,0.0004201779124313848
93,7,Vehicles,General,True,0.5551511908554453,4.066568548630378e-194
94,7,Vehicles,Specific,False,0.6883996065287059,1.4279057074012334e-19
95,7,Vehicles,Specific,True,0.7675308525334619,2.878698972683533e-174
96,8,Birds,General,False,-0.015396228886263763,0.8501788288242645
97,8,Birds,General,True,0.11507342184140515,1.366711569847038e-11
98,8,Birds,Specific,False,0.24186952922027852,0.0010712262473444858
99,8,Birds,Specific,True,0.5897352423491274,1.670579810030409e-109
100,8,Mammals,General,False,0.004514572858546772,0.9644433952498849
101,8,Mammals,General,True,0.2064326999119711,1.6457623461998642e-24
102,8,Mammals,Specific,False,0.32900059837640633,5.592386246564369e-08
103,8,Mammals,Specific,True,0.7444068992891192,2.094685063984296e-216
104,8,Vehicles,General,False,0.3823366546186419,8.653859992026886e-05
105,8,Vehicles,General,True,0.4951022253781574,1.2247819981374993e-148
106,8,Vehicles,Specific,False,0.6181531961039244,4.669898989200861e-15
107,8,Vehicles,Specific,True,0.7291417070842703,6.364850273571832e-149
108,9,Birds,General,False,0.021630729876979775,0.7907057881394561
109,9,Birds,General,True,0.13911143194446562,2.690055382499751e-16
110,9,Birds,Specific,False,0.2198127359062556,0.003027801866478987
111,9,Birds,Specific,True,0.5672517367477636,1.1628681169185078e-99
112,9,Mammals,General,False,0.10209851696771409,0.3121154325380086
113,9,Mammals,General,True,0.22866105654128976,7.686037974526952e-30
114,9,Mammals,Specific,False,0.39618073272802956,3.3398997190786286e-11
115,9,Mammals,Specific,True,0.7310136388525706,6.71477668258248e-205
116,9,Vehicles,General,False,0.2653708080507938,0.007622125547085807
117,9,Vehicles,General,True,0.49263399891116294,5.878109766448244e-147
118,9,Vehicles,Specific,False,0.6712793459928728,2.3370439320830882e-18
119,9,Vehicles,Specific,True,0.7188955629615325,6.981821311908551e-143
120,10,Birds,General,False,0.02383549754704804,0.7699406392183619
121,10,Birds,General,True,0.11563762562947101,1.0848717681376948e-11
122,10,Birds,Specific,False,0.17728885218598878,0.017270371248922223
123,10,Birds,Specific,True,0.6167538459980256,2.098299616688382e-122
124,10,Mammals,General,False,-0.09054574819278108,0.3702977425452215
125,10,Mammals,General,True,0.17610089581677021,3.60364997441688e-18
126,10,Mammals,Specific,False,0.33134372866342826,4.440319396328513e-08
127,10,Mammals,Specific,True,0.6986536493857485,9.175223094088758e-180
128,10,Vehicles,General,False,0.36604179676159077,0.0001802141335454045
129,10,Vehicles,General,True,0.5101797861404411,3.259092061594779e-159
130,10,Vehicles,Specific,False,0.6494748723162899,6.347597522020958e-17
131,10,Vehicles,Specific,True,0.7727306712294183,4.444390030366825e-178
132,11,Birds,General,False,-0.05720933169572203,0.48242182581563653
133,11,Birds,General,True,0.11709016344316132,5.955676659194514e-12
134,11,Birds,Specific,False,0.173331433072548,0.01996923292963557
135,11,Birds,Specific,True,0.6357422571303173,2.9880524045820735e-132
136,11,Mammals,General,False,0.127501635091275,0.20617520296599068
137,11,Mammals,General,True,0.18121065015558438,3.6522324217304835e-19
138,11,Mammals,Specific,False,0.33342884860158206,3.610386418026927e-08
139,11,Mammals,Specific,True,0.725008538636874,5.797823248900976e-200
140,11,Vehicles,General,False,0.34365204308191777,0.0004642801917609596
141,11,Vehicles,General,True,0.5334420259169121,1.310478093603305e-176
142,11,Vehicles,Specific,False,0.6566478146027938,2.2076621897100346e-17
143,11,Vehicles,Specific,True,0.7507186360761349,1.346553909167349e-162
144,12,Birds,General,False,0.013763606737012185,0.8659081391353364
145,12,Birds,General,True,0.08703972878130137,3.274715849525476e-07
146,12,Birds,Specific,False,0.18751175038415666,0.011715286205594828
147,12,Birds,Specific,True,0.6111793464122991,1.2192923395929648e-119
148,12,Mammals,General,False,0.13679667898227532,0.17473115613200574
149,12,Mammals,General,True,0.1504835432812081,1.257739879493468e-13
150,12,Mammals,Specific,False,0.3882136018633326,8.82923749450536e-11
151,12,Mammals,Specific,True,0.7124070528343412,5.08873397633332e-190
152,12,Vehicles,General,False,0.28752552880219373,0.0037242449830047326
153,12,Vehicles,General,True,0.5437736600475223,8.813260358402821e-185
154,12,Vehicles,Specific,False,0.6682956591458984,3.7326630380418824e-18
155,12,Vehicles,Specific,True,0.7125512414107852,2.8215027888399888e-139
156,13,Birds,General,False,0.03613983255644534,0.6574012224246829
157,13,Birds,General,True,0.11151998157842488,5.704993271322777e-11
158,13,Birds,Specific,False,0.12671453651694967,0.09006601865761504
159,13,Birds,Specific,True,0.5837029357664292,8.696621339253139e-107
160,13,Mammals,General,False,-0.17016217159813685,0.09053241777740442
161,13,Mammals,General,True,0.19597299394937304,3.332535398544017e-22
162,13,Mammals,Specific,False,0.3193988743637023,1.4106266332019777e-07
163,13,Mammals,Specific,True,0.6987214470692645,8.194054468134467e-180
164,13,Vehicles,General,False,0.26130348295831435,0.008640166565287124
165,13,Vehicles,General,True,0.5393462747964604,3.03421755339532e-181
166,13,Vehicles,Specific,False,0.684267025401875,2.8531328037693315e-19
167,13,Vehicles,Specific,True,0.7493340292980133,1.1184701351304793e-161
168,14,Birds,General,False,0.10436467598074434,0.1991972020135578
169,14,Birds,General,True,0.10788865362394379,2.3478221906057703e-10
170,14,Birds,Specific,False,0.13691401187077024,0.06684163412190448
171,14,Birds,Specific,True,0.5887392356312697,4.735216659718728e-109
172,14,Mammals,General,False,0.06260973005030875,0.5360261953615884
173,14,Mammals,General,True,0.17842910347525606,1.280632375395782e-18
174,14,Mammals,Specific,False,0.35419097332486044,4.223328060002887e-09
175,14,Mammals,Specific,True,0.7109378368438777,6.7759445987770005e-189
176,14,Vehicles,General,False,0.2773103757040657,0.0052182483587727545
177,14,Vehicles,General,True,0.554693817613974,9.806692022563727e-194
178,14,Vehicles,Specific,False,0.6310679055446883,8.419420451967013e-16
179,14,Vehicles,Specific,True,0.762368090375443,1.3995202937329566e-170
180,15,Birds,General,False,-0.07539784101848347,0.35429483062867584
181,15,Birds,General,True,0.11602450617242936,9.253855355292524e-12
182,15,Birds,Specific,False,0.1612163695662129,0.030615190433672234
183,15,Birds,Specific,True,0.6421863177711528,9.427647032673619e-136
184,15,Mammals,General,False,0.15794316936998404,0.11654485895336553
185,15,Mammals,General,True,0.19073138125548178,4.273394235410326e-21
186,15,Mammals,Specific,False,0.3176177076214541,1.6688804575417824e-07
187,15,Mammals,Specific,True,0.7295727961171078,1.0556845223268344e-203
188,15,Vehicles,General,False,0.2689840713012417,0.006808101012184494
189,15,Vehicles,General,True,0.5110993551508759,7.092467590400195e-160
190,15,Vehicles,Specific,False,0.6580900323300797,1.7791123065564856e-17
191,15,Vehicles,Specific,True,0.757165779061988,5.8473198169211265e-167
192,16,Birds,General,False,-0.005735054376540378,0.9439090965723991
193,16,Birds,General,True,0.13514845255842203,1.8492591482365943e-15
194,16,Birds,Specific,False,0.21023400845963194,0.0046162051140264
195,16,Birds,Specific,True,0.598633459663588,1.2872176181997098e-113
196,16,Mammals,General,False,-0.03568805201977774,0.7244588391174358
197,16,Mammals,General,True,0.21333112787575798,4.2169196018458505e-26
198,16,Mammals,Specific,False,0.35710130100992954,3.0869151187648255e-09
199,16,Mammals,Specific,True,0.7136636632105432,5.486701775756488e-191
200,16,Vehicles,General,False,0.32885891845083703,0.0008357617174350009
201,16,Vehicles,General,True,0.46151665569568434,6.643443944592024e-127
202,16,Vehicles,Specific,False,0.648038043712652,7.816564094251567e-17
203,16,Vehicles,Specific,True,0.7504882107553876,1.9171245090981545e-162
204,17,Birds,General,False,0.11356838231036298,0.1621822463770327
205,17,Birds,General,True,0.11572399877725097,1.0470829973406645e-11
206,17,Birds,Specific,False,0.2023088883891884,0.006458041956490232
207,17,Birds,Specific,True,0.570080664371794,7.390810276046706e-101
208,17,Mammals,General,False,0.08119262963153158,0.42194849115845234
209,17,Mammals,General,True,0.14631701520617946,5.885730481847083e-13
210,17,Mammals,Specific,False,0.2930768184393763,1.517143955032647e-06
211,17,Mammals,Specific,True,0.721904450311992,1.8351552359410504e-197
212,17,Vehicles,General,False,0.25710523510745714,0.009814645485180724
213,17,Vehicles,General,True,0.5481492290468479,2.4960966887624473e-188
214,17,Vehicles,Specific,False,0.6446307576530544,1.2749221288421766e-16
215,17,Vehicles,Specific,True,0.7692645986959837,1.5832385088530268e-175
216,18,Birds,General,False,0.05851566054923386,0.47246200801242955
217,18,Birds,General,True,0.1031003915579432,1.4138340335099832e-09
218,18,Birds,Specific,False,0.20812274285522117,0.005053979381413423
219,18,Birds,Specific,True,0.6083136988935159,3.06024405516609e-118
220,18,Mammals,General,False,0.13288495266286943,0.18750496125350988
221,18,Mammals,General,True,0.18462612529003167,7.611536028906259e-20
222,18,Mammals,Specific,False,0.32243372348976324,1.056607896953469e-07
223,18,Mammals,Specific,True,0.7215327091379455,3.637737641961913e-197
224,18,Vehicles,General,False,0.26192031001762256,0.008478464627022342
225,18,Vehicles,General,True,0.5369416885308298,2.4043287124909017e-179
226,18,Vehicles,Specific,False,0.6691198473590958,3.2815665899031526e-18
227,18,Vehicles,Specific,True,0.7447010232396231,1.2066539314260506e-158
228,19,Birds,General,False,0.05660214162889025,0.4870893850719551
229,19,Birds,General,True,0.09106762861206107,9.08153073674307e-08
230,19,Birds,Specific,False,0.16909794518542104,0.02325322007637628
231,19,Birds,Specific,True,0.6125707472268794,2.519549147514698e-120
232,19,Mammals,General,False,0.10527377997556461,0.29722528797658115
233,19,Mammals,General,True,0.17583088472647107,4.059334374232976e-18
234,19,Mammals,Specific,False,0.33617426863943684,2.742918409143105e-08
235,19,Mammals,Specific,True,0.7123436911642462,5.691744050934195e-190
236,19,Vehicles,General,False,0.16466431789240513,0.10160192445518726
237,19,Vehicles,General,True,0.5544849173627473,1.4653239714002074e-193
238,19,Vehicles,Specific,False,0.7017687750234601,1.4026492259551394e-20
239,19,Vehicles,Specific,True,0.741327201634253,1.7747905538823138e-156
240,20,Birds,General,False,0.017048555697705213,0.8343195826402767
241,20,Birds,General,True,0.10854057103425267,1.827390255092867e-10
242,20,Birds,Specific,False,0.11461928959772458,0.12549290366753046
243,20,Birds,Specific,True,0.6180904285044851,4.4751844623711945e-123
244,20,Mammals,General,False,-0.01910335268763459,0.8503679558393691
245,20,Mammals,General,True,0.20137362993105795,2.227688424055744e-23
246,20,Mammals,Specific,False,0.2870396862098652,2.532848270511257e-06
247,20,Mammals,Specific,True,0.7340461131680077,1.919819531282092e-207
248,20,Vehicles,General,False,0.35019071035293925,0.0003547067078240206
249,20,Vehicles,General,True,0.5278420691703325,2.6899046094535143e-172
250,20,Vehicles,Specific,False,0.6564792962408177,2.2638687492032987e-17
251,20,Vehicles,Specific,True,0.7434785196983658,7.429149917226586e-158
252,21,Birds,General,False,0.037374168190148875,0.6464768648321594
253,21,Birds,General,True,0.09636814766108903,1.543342927734568e-08
254,21,Birds,Specific,False,0.2202720887637443,0.0029658673642763904
255,21,Birds,Specific,True,0.634792059827966,9.651046996053262e-132
256,21,Mammals,General,False,0.03948557357087503,0.6965043129909454
257,21,Mammals,General,True,0.2034212991710839,7.825143150426883e-24
258,21,Mammals,Specific,False,0.40200456954945923,1.6140076919599564e-11
259,21,Mammals,Specific,True,0.7389908703702199,1.1464796469713124e-211
260,21,Vehicles,General,False,0.16782024840229526,0.09512486947880959
261,21,Vehicles,General,True,0.5089950736112766,2.308727887785872e-158
262,21,Vehicles,Specific,False,0.688696345058243,1.3580663101180842e-19
263,21,Vehicles,Specific,True,0.768466274127931,6.038616009274389e-175
264,22,Birds,General,False,0.004494036529729782,0.9560328481813651
265,22,Birds,General,True,0.12544529677270463,1.6376604001803606e-13
266,22,Birds,Specific,False,0.2148203824660542,0.0037804148990706063
267,22,Birds,Specific,True,0.6059684391974669,4.174773556978356e-117
268,22,Mammals,General,False,0.0018616089256194564,0.9853340703932125
269,22,Mammals,General,True,0.18287562993182002,1.7068801011103875e-19
270,22,Mammals,Specific,False,0.3512501886945126,5.7785168952734195e-09
271,22,Mammals,Specific,True,0.7159893783039295,8.613364805313918e-193
272,22,Vehicles,General,False,0.25467494245483885,0.010556679473164266
273,22,Vehicles,General,True,0.5227740930733582,1.8331864118755541e-168
274,22,Vehicles,Specific,False,0.6754491341224189,1.2036373480998223e-18
275,22,Vehicles,Specific,True,0.7649851630009894,1.9452336963825912e-172
276,23,Birds,General,False,0.13465003706807063,0.09702791993720555
277,23,Birds,General,True,0.11494978458328169,1.437444783240307e-11
278,23,Birds,Specific,False,0.21239500965601646,0.004203676614390842
279,23,Birds,Specific,True,0.5940512357447112,1.7532384272215362e-111
280,23,Mammals,General,False,0.09229839699838657,0.3610683119171292
281,23,Mammals,General,True,0.18488198206761328,6.759515871878718e-20
282,23,Mammals,Specific,False,0.32726165812600966,6.62833906663013e-08
283,23,Mammals,Specific,True,0.7294803964171205,1.2589274175759703e-203
284,23,Vehicles,General,False,0.2928658760324461,0.003106867988161358
285,23,Vehicles,General,True,0.5695822789689736,1.71964974362679e-206
286,23,Vehicles,Specific,False,0.6694205960942997,3.1305813746902213e-18
287,23,Vehicles,Specific,True,0.7485458627574048,3.709241197864114e-161
288,24,Birds,General,False,-0.05614122067314821,0.49064861061157106
289,24,Birds,General,True,0.09765486580236556,9.892404287862211e-09
290,24,Birds,Specific,False,0.25868952168320297,0.0004542416182504297
291,24,Birds,Specific,True,0.6448397625938036,3.222423075436767e-137
292,24,Mammals,General,False,0.18479239800745603,0.06568359879522453
293,24,Mammals,General,True,0.2277017548592206,1.342724813779835e-29
294,24,Mammals,Specific,False,0.27944452166645567,4.7468023802399735e-06
295,24,Mammals,Specific,True,0.7295393397934412,1.1251878071974056e-203
296,24,Vehicles,General,False,0.3592230173493937,0.0002421979938905305
297,24,Vehicles,General,True,0.5646131718182785,3.6751319479868574e-202
298,24,Vehicles,Specific,False,0.6482396262469142,7.592089576668863e-17
299,24,Vehicles,Specific,True,0.7633432959144717,2.8629815633016046e-171
300,25,Birds,General,False,0.09482948458658605,0.24362001217657847
301,25,Birds,General,True,0.11788235105297148,4.280880408906935e-12
302,25,Birds,Specific,False,0.15804717812438449,0.034091363001869324
303,25,Birds,Specific,True,0.6249094991699343,1.5002816727777704e-126
304,25,Mammals,General,False,-0.058327255356243224,0.5643242629159894
305,25,Mammals,General,True,0.1950091565473684,5.356712336630233e-22
306,25,Mammals,Specific,False,0.3533673678647668,4.612426130869227e-09
307,25,Mammals,Specific,True,0.7111299112234553,4.834828258889882e-189
308,25,Vehicles,General,False,0.3372596655353638,0.0006006891041093187
309,25,Vehicles,General,True,0.5508743092821673,1.44863421078469e-190
310,25,Vehicles,Specific,False,0.6500289128753531,5.856241652784908e-17
311,25,Vehicles,Specific,True,0.7446624144980822,1.2781475900697199e-158
312,26,Birds,General,False,-0.014721478440034944,0.8566728480757855
313,26,Birds,General,True,0.1098879060443608,1.0835920455183099e-10
314,26,Birds,Specific,False,0.2506942595906016,0.0006879084259741004
315,26,Birds,Specific,True,0.5975405645699458,4.186043315155452e-113
316,26,Mammals,General,False,-0.0075418535616149935,0.9406353081907987
317,26,Mammals,General,True,0.17162194536416686,2.534602136678052e-17
318,26,Mammals,Specific,False,0.28391812034335073,3.2862048743299724e-06
319,26,Mammals,Specific,True,0.7215288726224793,3.663495295621517e-197
320,26,Vehicles,General,False,0.28440281341507234,0.004134127607199057
321,26,Vehicles,General,True,0.5928180489078979,9.383946065058767e-228
322,26,Vehicles,Specific,False,0.7015080853495066,1.4693756224114775e-20
323,26,Vehicles,Specific,True,0.7455526886116703,3.380628141913947e-159
324,27,Birds,General,False,0.09786930686386129,0.22876726464030714
325,27,Birds,General,True,0.12266852283751697,5.556148079365765e-13
326,27,Birds,Specific,False,0.12904643685211145,0.08425672877562054
327,27,Birds,Specific,True,0.6280986083143473,3.3216258134327904e-128
328,27,Mammals,General,False,0.048319715204640484,0.6330764727363143
329,27,Mammals,General,True,0.17997205135859362,6.40129494008474e-19
330,27,Mammals,Specific,False,0.3461909797259299,9.83590647858531e-09
331,27,Mammals,Specific,True,0.7289744468842674,3.297193721166477e-203
332,27,Vehicles,General,False,0.30688983114554685,0.0018988197681557135
333,27,Vehicles,General,True,0.5589112852143246,2.7777911165574973e-197
334,27,Vehicles,Specific,False,0.7048168563892441,8.115644232417395e-21
335,27,Vehicles,Specific,True,0.7416384176726948,1.1236284604926834e-156
336,28,Birds,General,False,-0.03546526370503229,0.663402378281656
337,28,Birds,General,True,0.10786220123528159,2.371743545655794e-10
338,28,Birds,Specific,False,0.2300080221329881,0.001895492376646666
339,28,Birds,Specific,True,0.603617751270446,5.606269122605808e-116
340,28,Mammals,General,False,-0.04290648952895477,0.6716637051882854
341,28,Mammals,General,True,0.16573927665214577,3.036180917435382e-16
342,28,Mammals,Specific,False,0.3719027744724714,5.964944017173967e-10
343,28,Mammals,Specific,True,0.7511552986033486,1.763937170583578e-222
344,28,Vehicles,General,False,0.27224473421737294,0.006140548928232009
345,28,Vehicles,General,True,0.557366512799337,5.611935459711575e-196
346,28,Vehicles,Specific,False,0.5500568059792641,1.213466139689324e-11
347,28,Vehicles,Specific,True,0.7720639032829963,1.3873937385654471e-177
348,29,Birds,General,False,0.00548717591445496,0.9463297323004949
349,29,Birds,General,True,0.12652631186062704,1.0103564024848728e-13
350,29,Birds,Specific,False,0.05060230758084516,0.4999274985584269
351,29,Birds,Specific,True,0.625481957918136,7.595247557898176e-127
352,29,Mammals,General,False,0.009394286941976275,0.9260912029421632
353,29,Mammals,General,True,0.18573031936859286,4.5544406301117166e-20
354,29,Mammals,Specific,False,0.3062977722442371,4.7366584401523377e-07
355,29,Mammals,Specific,True,0.7130497105399984,1.6314182090525564e-190
356,29,Vehicles,General,False,0.2676854589741256,0.007091349638039508
357,29,Vehicles,General,True,0.49964881119324794,9.013696037904268e-152
358,29,Vehicles,Specific,False,0.6086484652958071,1.568263324822628e-14
359,29,Vehicles,Specific,True,0.709649810542691,1.167615265184751e-137
360,30,Birds,General,False,-0.014169806817236494,0.8619894841823788
361,30,Birds,General,True,0.11996230621488095,1.7802112254037536e-12
362,30,Birds,Specific,False,0.2399971766897307,0.0011743928715358353
363,30,Birds,Specific,True,0.6230526045273911,1.3517147885341287e-125
364,30,Mammals,General,False,0.0091520195486866,0.9279920510944271
365,30,Mammals,General,True,0.2089816841303709,4.314127654464071e-25
366,30,Mammals,Specific,False,0.30865817489505937,3.824347640119239e-07
367,30,Mammals,Specific,True,0.7264081936880732,4.212398947777696e-201
368,30,Vehicles,General,False,0.3371569923407814,0.0006031526239161606
369,30,Vehicles,General,True,0.5267826384193267,1.7238128482306098e-171
370,30,Vehicles,Specific,False,0.6716135925304773,2.216866484606699e-18
371,30,Vehicles,Specific,True,0.7852700230244972,1.0564269285437563e-187
372,31,Birds,General,False,-0.04611953362457747,0.5713324747146957
373,31,Birds,General,True,0.10227915654968416,1.9083791129967798e-09
374,31,Birds,Specific,False,0.2119554106186097,0.004284803542763363
375,31,Birds,Specific,True,0.6087381299612395,1.9026415501270303e-118
376,31,Mammals,General,False,0.024669224481989528,0.8075191111000812
377,31,Mammals,General,True,0.18204645565337355,2.4952694371421947e-19
378,31,Mammals,Specific,False,0.2613964986149544,1.9631615304211146e-05
379,31,Mammals,Specific,True,0.7292205308026375,2.064837975296959e-203
380,31,Vehicles,General,False,0.33837549547957885,0.0005745043484263438
381,31,Vehicles,General,True,0.4976738849044074,2.0974480693628073e-150
382,31,Vehicles,Specific,False,0.6691014205656296,3.2910448056821543e-18
383,31,Vehicles,Specific,True,0.7608865123045153,1.5368995069084178e-169
384,32,Birds,General,False,-0.008843621491501622,0.9136033701039389
385,32,Birds,General,True,0.10351672914185404,1.2133076139163707e-09
386,32,Birds,Specific,False,0.14563988316218482,0.05108497053709906
387,32,Birds,Specific,True,0.6474193580785534,1.1714048244449452e-138
388,32,Mammals,General,False,0.1117649518061144,0.26826340960567574
389,32,Mammals,General,True,0.21703775373181355,5.580201413717813e-27
390,32,Mammals,Specific,False,0.3119190994847699,2.8369622781808804e-07
391,32,Mammals,Specific,True,0.7384018341160496,3.6945854256287427e-211
392,32,Vehicles,General,False,0.39048648849121903,5.908361471312908e-05
393,32,Vehicles,General,True,0.49717483165796655,4.6307644253650284e-150
394,32,Vehicles,Specific,False,0.6746545515476099,1.3670082130139458e-18
395,32,Vehicles,Specific,True,0.7566393434607912,1.3435933689940745e-166
396,33,Birds,General,False,0.06779699956902165,0.40502298199583253
397,33,Birds,General,True,0.08795655122563466,2.457520392958637e-07
398,33,Birds,Specific,False,0.14547223982636714,0.05135569012734445
399,33,Birds,Specific,True,0.6210200082575706,1.4742576093584018e-124
400,33,Mammals,General,False,0.0018895468762905644,0.9851139975588739
401,33,Mammals,General,True,0.18468056041481726,7.421805323198538e-20
402,33,Mammals,Specific,False,0.2832837182004014,3.4634693780704787e-06
403,33,Mammals,Specific,True,0.7238836960049139,4.713145977662674e-199
404,33,Vehicles,General,False,0.2597968369328845,0.009046596832937523
405,33,Vehicles,General,True,0.5572768562570527,6.678306310355186e-196
406,33,Vehicles,Specific,False,0.6397447166871542,2.544049454233396e-16
407,33,Vehicles,Specific,True,0.7504926621865988,1.9040921842616873e-162
408,34,Birds,General,False,0.04776584931761017,0.5576601885657708
409,34,Birds,General,True,0.11695154258821296,6.308487510420543e-12
410,34,Birds,Specific,False,0.2455227202195342,0.0008934814239617613
411,34,Birds,Specific,True,0.5827256518833512,2.3664602179453314e-106
412,34,Mammals,General,False,0.014306155539993473,0.8876565449984601
