,i,domain,conclusion_type,is_single_premise,statistic,pvalue
188,15,Vehicles,General,False,0.38251708804855916,8.581976359609927e-05
189,15,Vehicles,General,True,0.9034782608695651,1.4852231299153265e-09
190,15,Vehicles,Specific,False,0.7030454873918942,3.513911225788786e-16
191,15,Vehicles,Specific,True,0.7524098170580839,9.932651141907809e-32
192,16,Birds,General,False,0.13045265519947655,0.19578241388923387
193,16,Birds,General,True,0.7405957991991841,3.49753436656651e-05
194,16,Birds,Specific,False,0.30540127774261033,0.0020029853804389933
195,16,Birds,Specific,True,0.4613034079771418,2.754043401436188e-10
196,16,Mammals,General,False,0.5226314605644051,2.438473086703041e-08
197,16,Mammals,General,True,0.7214612042697865,6.930826916840578e-05
198,16,Mammals,Specific,False,0.5998857271313763,8.849185973612781e-13
199,16,Mammals,Specific,True,0.7046086985201684,1.1436298749488829e-26
200,16,Vehicles,General,False,0.4070176702880858,2.6403453788071482e-05
201,16,Vehicles,General,True,0.9469565217391304,2.519266865368467e-12
202,16,Vehicles,Specific,False,0.67056331361871,2.3159243758504938e-14
203,16,Vehicles,Specific,True,0.7801773366028165,1.9181757094982355e-35
204,17,Birds,General,False,0.24641664442288905,0.01345769737001919
205,17,Birds,General,True,0.7278260869565217,5.5550867380989416e-05
206,17,Birds,Specific,False,0.031504568162525365,0.7556774478866963
207,17,Birds,Specific,True,0.36994339305562113,7.408461326705816e-07
208,17,Mammals,General,False,0.1882989844019258,0.06063665000290223
209,17,Mammals,General,True,0.8426086956521738,2.3966088072191335e-07
210,17,Mammals,Specific,False,0.6493862918893738,2.3817182950962815e-15
211,17,Mammals,Specific,True,0.6965397859375356,7.385754251508769e-26
212,17,Vehicles,General,False,0.4599945991441443,1.4732127007581108e-06
213,17,Vehicles,General,True,0.9417391304347826,6.899695739958272e-12
214,17,Vehicles,Specific,False,0.6417606819979581,6.259201990838675e-13
215,17,Vehicles,Specific,True,0.7271853547279497,9.292960877068198e-29
216,18,Birds,General,False,0.06591754681223679,0.5146610390119456
217,18,Birds,General,True,0.7566862540261774,1.8779693320490755e-05
218,18,Birds,Specific,False,0.3567210755326354,0.0002695022974882608
219,18,Birds,Specific,True,0.5618511589184649,1.9020646384369265e-15
220,18,Mammals,General,False,0.29361757083880835,0.0030277774534940506
221,18,Mammals,General,True,0.7530434782608695,2.1706524916784425e-05
222,18,Mammals,Specific,False,0.5815753634304016,6.16190646342701e-12
223,18,Mammals,Specific,True,0.6031233489764427,4.0515194245808585e-18
224,18,Vehicles,General,False,0.2575391138340301,0.009687097645282191
225,18,Vehicles,General,True,0.9632529038321742,4.795679577236849e-14
226,18,Vehicles,Specific,False,0.6219383030925085,4.97839023847995e-12
227,18,Vehicles,Specific,True,0.689787536428402,6.442298596883692e-25
228,19,Birds,General,False,-0.0975509493817112,0.334269282990461
229,19,Birds,General,True,0.7017391304347826,0.00013271027142027584
230,19,Birds,Specific,False,0.1898158011226372,0.0585538403692676
231,19,Birds,Specific,True,0.3822987364515911,2.9099467948868726e-07
232,19,Mammals,General,False,0.22890362464587813,0.021977174081648454
233,19,Mammals,General,True,0.7513043478260868,2.3240608354750938e-05
234,19,Mammals,Specific,False,0.6615600191071381,4.680561914789771e-16
235,19,Mammals,Specific,True,0.6624239056528441,1.038824570854978e-22
236,19,Vehicles,General,False,0.1281424225614822,0.2038856399995581
237,19,Vehicles,General,True,0.9456285341452806,3.2862308722563594e-12
238,19,Vehicles,Specific,False,0.6043405075054433,2.785959222657448e-11
239,19,Vehicles,Specific,True,0.7210859989721561,4.337077930824282e-28
240,20,Birds,General,False,-0.09571789924759011,0.3434745980036005
241,20,Birds,General,True,0.7140682925925192,8.896548539695984e-05
242,20,Birds,Specific,False,0.27550512174712727,0.005531739561414938
243,20,Birds,Specific,True,0.32889717653374373,1.26530553098519e-05
244,20,Mammals,General,False,0.47182912733496435,7.216853652567539e-07
245,20,Mammals,General,True,0.5732927902057778,0.0034055418729907047
246,20,Mammals,Specific,False,0.6630124258032164,3.835330570219557e-16
247,20,Mammals,Specific,True,0.7418793229497785,8.506195296865703e-31
248,20,Vehicles,General,False,0.29585299938192977,0.002803145133389131
249,20,Vehicles,General,True,0.938899783012941,1.1490889527312935e-11
250,20,Vehicles,Specific,False,0.6024741661874419,3.3237196119410724e-11
251,20,Vehicles,Specific,True,0.7802130129361622,1.895708392869713e-35
252,21,Birds,General,False,-0.43316730680028115,6.7494198661653366e-06
253,21,Birds,General,True,0.8513043478260869,1.338461277676705e-07
254,21,Birds,Specific,False,0.20835383802817473,0.03750431006435466
255,21,Birds,Specific,True,0.5317792857346499,1.0102227407469537e-13
256,21,Mammals,General,False,0.349000127879237,0.0003726881113895349
257,21,Mammals,General,True,0.5788214966142773,0.003042659633455929
258,21,Mammals,Specific,False,0.6791738479021707,3.872078315590229e-17
259,21,Mammals,Specific,True,0.7324170930379879,1.1046735043780178e-29
260,21,Vehicles,General,False,0.37252530961241737,0.0001352208805825296
261,21,Vehicles,General,True,0.9330434782608694,3.059281968376082e-11
262,21,Vehicles,Specific,False,0.5694166076696017,6.326136761799562e-10
263,21,Vehicles,Specific,True,0.6639201542427375,1.38713303050717e-22
264,22,Birds,General,False,-0.5598086843474338,1.4029899059827803e-09
265,22,Birds,General,True,0.861491648980378,6.444070040945026e-08
266,22,Birds,Specific,False,0.14744536069760103,0.1432130075594492
267,22,Birds,Specific,True,0.4895511608061168,1.4337258235953298e-11
268,22,Mammals,General,False,-0.08936056584020174,0.37661990595891137
269,22,Mammals,General,True,0.7678260869565217,1.1870252974672094e-05
270,22,Mammals,Specific,False,0.46130112743990986,1.6549872150063238e-07
271,22,Mammals,Specific,True,0.7030634754196723,1.6426055920701794e-26
272,22,Vehicles,General,False,0.2981594944814517,0.0025871870765474076
273,22,Vehicles,General,True,0.9608695652173912,9.46751007259196e-14
274,22,Vehicles,Specific,False,0.6173314770251862,7.895419347531023e-12
275,22,Vehicles,Specific,True,0.722076677261894,3.3864376712234923e-28
276,23,Birds,General,False,-0.05110656377511893,0.613579580415651
277,23,Birds,General,True,0.7878260869565217,4.876128032683243e-06
278,23,Birds,Specific,False,0.3168785652042683,0.001317462073778456
279,23,Birds,Specific,True,0.448657831185009,9.498811033489116e-10
280,23,Mammals,General,False,0.06205646633391642,0.5396421537751155
281,23,Mammals,General,True,0.7704347826086956,1.0622703168206119e-05
282,23,Mammals,Specific,False,0.5983536844197055,1.0458643746800217e-12
283,23,Mammals,Specific,True,0.7666224115136614,5.929339027632792e-34
284,23,Vehicles,General,False,0.284797402768255,0.0040802013469367834
285,23,Vehicles,General,True,0.9321739130434782,3.511396462170555e-11
286,23,Vehicles,Specific,False,0.7036551409735318,3.230809634100193e-16
287,23,Vehicles,Specific,True,0.7605990724046507,9.002830494227379e-33
288,24,Birds,General,False,0.24817943141054988,0.01278603300661114
289,24,Birds,General,True,0.7008695652173912,0.00013640547239986232
290,24,Birds,Specific,False,0.03127850592979652,0.7573761633907996
291,24,Birds,Specific,True,0.25336315204876997,0.0008883918666783451
292,24,Mammals,General,False,0.22735646945156238,0.02291440147105902
293,24,Mammals,General,True,0.9015003474691183,1.8390291760578124e-09
294,24,Mammals,Specific,False,0.6338092811745983,1.7201752489057346e-14
295,24,Mammals,Specific,True,0.7401082641492246,1.3862114572323546e-30
296,24,Vehicles,General,False,0.34852062665383915,0.0003801641225059627
297,24,Vehicles,General,True,0.9295652173913044,5.2531945073828445e-11
298,24,Vehicles,Specific,False,0.6221799496456358,4.8583901498150035e-12
299,24,Vehicles,Specific,True,0.776201644819482,7.033502708987532e-35
300,25,Birds,General,False,-0.08044828517418309,0.4262300933810318
301,25,Birds,General,True,0.735972231432607,4.1477458817200795e-05
302,25,Birds,Specific,False,0.36147944107938945,0.00021978787309602548
303,25,Birds,Specific,True,0.4872372139052433,1.8453115880240394e-11
304,25,Mammals,General,False,0.16041166591275197,0.11087073493888792
305,25,Mammals,General,True,0.8278260869565216,5.981436834004455e-07
306,25,Mammals,Specific,False,0.6086317970913884,3.3505793853993653e-13
307,25,Mammals,Specific,True,0.625068838001943,1.0539726300588121e-19
308,25,Vehicles,General,False,0.48242452992143015,3.722578802110238e-07
309,25,Vehicles,General,True,0.9069565217391303,1.008500967609937e-09
310,25,Vehicles,Specific,False,0.5797492814310887,2.609245935393786e-10
311,25,Vehicles,Specific,True,0.8041346355933852,4.1161864832099935e-39
312,26,Birds,General,False,0.079141223959817,0.4338086068447671
313,26,Birds,General,True,0.7862579007352465,5.24592985276129e-06
314,26,Birds,Specific,False,0.16477261037516555,0.12067470960124344
315,26,Birds,Specific,True,0.24507136134394295,0.0017877398440181522
316,26,Mammals,General,False,0.1182570808848296,0.2412693157486916
317,26,Mammals,General,True,0.728142739608856,5.493407548119657e-05
318,26,Mammals,Specific,False,0.6509023948908733,1.952736316384316e-15
319,26,Mammals,Specific,True,0.7767592310158948,2.3149751339321926e-35
320,26,Vehicles,General,False,0.38366098980075913,8.13902053492248e-05
321,26,Vehicles,General,True,0.9617391304347825,7.423994544863277e-14
322,26,Vehicles,Specific,False,0.687165639094986,2.914510652735e-15
323,26,Vehicles,Specific,True,0.7650811257919606,2.3217864658691235e-33
324,27,Birds,General,False,-0.09652244361878191,0.3394148359258883
325,27,Birds,General,True,0.7182608695652173,7.729232039807739e-05
326,27,Birds,Specific,False,0.08843306763021375,0.381612933388246
327,27,Birds,Specific,True,0.4475212126321502,1.0590854306474428e-09
328,27,Mammals,General,False,0.13963376030355795,0.16587504918254004
329,27,Mammals,General,True,0.7246030191021533,6.218356995521486e-05
330,27,Mammals,Specific,False,0.6187475295481708,1.0492220764243387e-13
331,27,Mammals,Specific,True,0.7369729607455684,3.259100931676414e-30
332,27,Vehicles,General,False,0.502724517694565,9.822243716465663e-08
333,27,Vehicles,General,True,0.9191304347826086,2.2852585168619277e-10
334,27,Vehicles,Specific,False,0.6423091348274409,5.897501404790343e-13
335,27,Vehicles,Specific,True,0.7443175010538271,9.730882268749244e-31
336,28,Birds,General,False,-0.2417713315464896,0.015376654388278269
337,28,Birds,General,True,0.8339130434782607,4.1486919289144065e-07
338,28,Birds,Specific,False,0.2288551840274339,0.02200601241805978
339,28,Birds,Specific,True,0.3514837115258471,2.789200960589406e-06
340,28,Mammals,General,False,0.048775072385715455,0.6298730965486881
341,28,Mammals,General,True,0.6895652173913043,0.00019329537597921907
342,28,Mammals,Specific,False,0.6131263934409211,2.0104440876344217e-13
343,28,Mammals,Specific,True,0.7642851948497652,1.2236639856759013e-33
344,28,Vehicles,General,False,0.5029824771963515,9.651929385238534e-08
345,28,Vehicles,General,True,0.9356521739130433,2.0003834100038692e-11
346,28,Vehicles,Specific,False,0.5155196572532397,4.052694809056825e-08
347,28,Vehicles,Specific,True,0.7381042257303355,5.298231758257203e-30
348,29,Birds,General,False,-0.3700019803316153,0.00015132350951029073
349,29,Birds,General,True,0.6192650722605039,0.0012522452214188966
350,29,Birds,Specific,False,0.011924265610680707,0.9062676084051681
351,29,Birds,Specific,True,0.41051941313861984,2.965378808168e-08
352,29,Mammals,General,False,0.008635848073975487,0.9320433074744042
353,29,Mammals,General,True,0.7644115908510856,1.3698130955654698e-05
354,29,Mammals,Specific,False,0.6653671714445397,2.770426593870551e-16
355,29,Mammals,Specific,True,0.7058486790961633,8.538134995921072e-27
356,29,Vehicles,General,False,0.0321176206010963,0.7510766154197812
357,29,Vehicles,General,True,0.9043478260869565,1.3500923413643378e-09
358,29,Vehicles,Specific,False,0.6068630716346787,2.1906902512349274e-11
359,29,Vehicles,Specific,True,0.7573807916532135,2.339245044853016e-32
360,30,Birds,General,False,-0.5826469715848629,2.024070305910861e-10
361,30,Birds,General,True,0.7410306763566703,3.441269451329851e-05
362,30,Birds,Specific,False,0.15858346116812233,0.11505194453085833
363,30,Birds,Specific,True,0.5351618222658888,6.589207750749425e-14
364,30,Mammals,General,False,-0.18531287036703725,0.06491363616723064
365,30,Mammals,General,True,0.7843478260869564,5.7298192689286435e-06
366,30,Mammals,Specific,False,0.6635531876676372,3.5602141318402603e-16
367,30,Mammals,Specific,True,0.8011142134054696,4.528162093547191e-39
368,30,Vehicles,General,False,0.44895626153798884,2.799320732155141e-06
369,30,Vehicles,General,True,0.9480322033201535,2.0211102487280864e-12
370,30,Vehicles,Specific,False,0.6468846202431632,3.572398158933917e-13
371,30,Vehicles,Specific,True,0.751809606894381,1.18000354843844e-31
372,31,Birds,General,False,-0.11475783689683318,0.2555754583356145
373,31,Birds,General,True,0.7733797303175294,9.354997685398962e-06
374,31,Birds,Specific,False,0.09556175762937252,0.3442660186163682
375,31,Birds,Specific,True,0.33691813975664314,7.496221270100202e-06
376,31,Mammals,General,False,0.3633267621848371,0.0002028848217907916
377,31,Mammals,General,True,0.7981731187472814,2.9635495727442276e-06
378,31,Mammals,Specific,False,0.553485052425947,9.665612254517134e-11
379,31,Mammals,Specific,True,0.7184774264928928,3.9811302045651452e-28
380,31,Vehicles,General,False,0.2619596265139218,0.008468248684502334
381,31,Vehicles,General,True,0.9260869565217391,8.781167998950902e-11
382,31,Vehicles,Specific,False,0.6872646421037657,2.8775215963506083e-15
383,31,Vehicles,Specific,True,0.7447861107468624,8.54636462155064e-31
384,32,Birds,General,False,-0.35438438573752695,0.000297541503157533
385,32,Birds,General,True,0.7150935189212702,8.597692820911629e-05
386,32,Birds,Specific,False,0.30817700646730495,0.0018127226608450077
387,32,Birds,Specific,True,0.3301049323616176,1.1704900631425796e-05
388,32,Mammals,General,False,0.15018573308482353,0.13584379240949615
389,32,Mammals,General,True,0.7476615360714802,2.676729284871474e-05
390,32,Mammals,Specific,False,0.5228891873724777,1.468605464966041e-09
391,32,Mammals,Specific,True,0.7860928597172449,1.0015692135835536e-36
392,32,Vehicles,General,False,0.38090065653553845,9.246241276282798e-05
393,32,Vehicles,General,True,0.9486956521739129,1.7601878580747325e-12
394,32,Vehicles,Specific,False,0.5803538213692356,2.4751108819569487e-10
395,32,Vehicles,Specific,True,0.6295610857808265,8.027396402943989e-20
396,33,Birds,General,False,-0.10848998574799418,0.2826277646379352
397,33,Birds,General,True,0.7162426783799507,8.273200505247464e-05
398,33,Birds,Specific,False,0.12495499172072622,0.21545612175078285
399,33,Birds,Specific,True,0.25069428560140333,0.001010822042721236
400,33,Mammals,General,False,0.4026392540676797,3.2818468674667255e-05
401,33,Mammals,General,True,0.7622362590615266,1.4988479510954307e-05
402,33,Mammals,Specific,False,0.576259343313119,1.0585304917492059e-11
403,33,Mammals,Specific,True,0.767744662351282,4.1745544060884e-34
404,33,Vehicles,General,False,0.3738500592781006,0.0001274178095425807
405,33,Vehicles,General,True,0.9660869565217389,2.0098298746764903e-14
406,33,Vehicles,Specific,False,0.6963949773500715,8.666142838980447e-16
407,33,Vehicles,Specific,True,0.7793264978650709,2.5388462630486676e-35
408,34,Birds,General,False,-0.17490833151130614,0.08176476743373222
409,34,Birds,General,True,0.6878260869565217,0.00020366940684417892
410,34,Birds,Specific,False,0.15045968462531142,0.13512325430619795
411,34,Birds,Specific,True,0.36612716454872973,9.811172867384283e-07
412,34,Mammals,General,False,0.09868638194650972,0.3286466122822923
413,34,Mammals,General,True,0.5469565217391303,0.005676965428637728
